up
Upload #63
Reader: Noname  Site: AA
--------- upload 63 start ---------
E 2016-05-16 12:51:41.54 upload 62 complete
E 2016-05-16 13:04:26.24 supply power ok 11.9V
E 2016-05-16 13:04:26.24 database file opened
E 2016-05-16 13:04:26.24 starting reader after power up
D 2016-05-16 13:04:54.16 00:00:00.20 HA      900_226000080333 A1    2   107
D 2016-05-16 13:04:59.39 00:00:00.40 HA      900_226000080333 A1    3    24
D 2016-05-16 13:05:07.65 00:00:00.40 HR 0000_0000000181177678 A1    3    38
D 2016-05-16 13:05:11.27 00:00:00.40 HR 0000_0000000181177678 A1    3    15
D 2016-05-16 13:05:41.17 00:00:00.40 HA      900_226000080322 A3    3   342
D 2016-05-16 13:05:44.79 00:00:00.00 HA      900_226000080322 A3    1    15
D 2016-05-16 13:05:46.00 00:00:00.20 HA      900_226000080322 A3    2     5
D 2016-05-16 13:05:51.24 00:00:00.40 HA      900_226000080322 A3    3    24
D 2016-05-16 13:14:54.52 00:00:00.00 HR 0000_0000000180598569 A1    1  2883
D 2016-05-16 13:16:16.72 00:00:00.00 HR 0000_0000000180843440 A3    1  3090
D 2016-05-16 13:29:52.09 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2016-05-16 13:31:14.55 00:00:00.00 HR 0000_0000000180843440 A3    1  4458
D 2016-05-16 13:44:49.49 00:00:00.00 HR 0000_0000000180598569 A1    1  4456
D 2016-05-16 13:46:11.95 00:00:00.00 HR 0000_0000000180843440 A3    1  4456
D 2016-05-16 13:59:47.11 00:00:00.00 HR 0000_0000000180598569 A1    1  4457
D 2016-05-16 14:01:09.37 00:00:00.00 HR 0000_0000000180843440 A3    1  4456
D 2016-05-16 14:14:44.58 00:00:00.00 HR 0000_0000000180598569 A1    1  4456
D 2016-05-16 14:16:06.43 00:00:00.00 HR 0000_0000000180843440 A3    1  4454
D 2016-05-16 14:29:41.87 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 14:31:03.52 00:00:00.00 HR 0000_0000000180843440 A3    1  4454
D 2016-05-16 14:44:39.13 00:00:00.20 HR 0000_0000000180598569 A1    2  4455
D 2016-05-16 14:46:00.38 00:00:00.00 HR 0000_0000000180843440 A3    1  4453
D 2016-05-16 14:59:36.57 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 15:00:57.22 00:00:00.00 HR 0000_0000000180843440 A3    1  4453
D 2016-05-16 15:14:33.79 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 15:15:53.83 00:00:00.21 HR 0000_0000000180843440 A3    2  4452
D 2016-05-16 15:29:31.24 00:00:00.00 HR 0000_0000000180598569 A1    1  4456
D 2016-05-16 15:30:50.47 00:00:00.20 HR 0000_0000000180843440 A3    2  4451
D 2016-05-16 15:44:28.51 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 15:45:46.93 00:00:00.21 HR 0000_0000000180843440 A3    2  4450
D 2016-05-16 15:59:25.73 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 16:00:43.37 00:00:00.20 HR 0000_0000000180843440 A3    2  4450
D 2016-05-16 16:14:23.15 00:00:00.00 HR 0000_0000000180598569 A1    1  4456
D 2016-05-16 16:15:39.77 00:00:00.00 HR 0000_0000000180843440 A3    1  4450
D 2016-05-16 16:29:20.41 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 16:30:36.22 00:00:00.00 HR 0000_0000000180843440 A3    1  4451
D 2016-05-16 16:44:17.64 00:00:00.20 HR 0000_0000000180598569 A1    2  4455
D 2016-05-16 16:45:32.26 00:00:00.20 HR 0000_0000000180843440 A3    2  4449
D 2016-05-16 16:59:15.08 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 17:00:28.48 00:00:00.00 HR 0000_0000000180843440 A3    1  4449
D 2016-05-16 17:14:12.32 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 17:15:24.71 00:00:00.00 HR 0000_0000000180843440 A3    1  4450
D 2016-05-16 17:29:09.57 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 17:30:20.75 00:00:00.00 HR 0000_0000000180843440 A3    1  4449
D 2016-05-16 17:44:06.61 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2016-05-16 17:45:16.59 00:00:00.00 HR 0000_0000000180843440 A3    1  4448
D 2016-05-16 17:59:03.65 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2016-05-16 18:00:12.02 00:00:00.20 HR 0000_0000000180843440 A3    2  4446
D 2016-05-16 18:14:00.88 00:00:00.00 HR 0000_0000000180598569 A1    1  4455
D 2016-05-16 18:15:07.82 00:00:00.00 HR 0000_0000000180843440 A3    1  4447
D 2016-05-16 18:28:57.90 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2016-05-16 18:30:03.05 00:00:00.00 HR 0000_0000000180843440 A3    1  4445
D 2016-05-16 18:43:54.92 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2016-05-16 18:44:58.25 00:00:00.00 HR 0000_0000000180843440 A3    1  4445
D 2016-05-16 18:58:51.96 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2016-05-16 18:59:53.07 00:00:00.20 HR 0000_0000000180843440 A3    2  4443
D 2016-05-16 19:13:48.79 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2016-05-16 19:14:47.89 00:00:00.00 HR 0000_0000000180843440 A3    1  4442
D 2016-05-16 19:28:45.61 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2016-05-16 19:29:42.70 00:00:00.00 HR 0000_0000000180843440 A3    1  4443
D 2016-05-16 19:43:42.64 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
