up
Upload #32
Reader: Noname  Site: AA
--------- upload 32 start ---------
E 2016-05-20 13:56:13.21 upload 31 complete
E 2016-05-20 13:58:14.16 supply power ok 12.3V
E 2016-05-20 13:58:14.16 database file opened
E 2016-05-20 13:58:14.16 starting reader after power up
D 2016-05-20 16:48:30.91 00:00:00.00 HR 0000_0000000180573731 A3    1  4466
D 2016-05-20 16:59:46.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 17:03:30.35 00:00:00.00 HR 0000_0000000180573731 A3    1  4466
D 2016-05-20 17:14:41.38 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 17:18:29.42 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-05-20 17:29:36.21 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-20 17:33:28.28 00:00:00.00 HR 0000_0000000180573731 A3    1  4463
D 2016-05-20 17:44:31.23 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 17:48:27.14 00:00:00.00 HR 0000_0000000180573731 A3    1  4463
D 2016-05-20 17:59:26.07 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 18:03:25.99 00:00:00.00 HR 0000_0000000180573731 A3    1  4463
D 2016-05-20 18:14:20.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 18:18:24.45 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-20 18:29:15.56 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-20 18:33:23.12 00:00:00.00 HR 0000_0000000180573731 A3    1  4462
D 2016-05-20 18:44:10.40 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 18:48:21.81 00:00:00.00 HR 0000_0000000180573731 A3    1  4462
D 2016-05-20 18:59:05.27 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 19:03:20.28 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
E 2016-05-20 19:11:00.01 12.1V 0.20A 0.81A 0.00A 0.85A 0.00A  2N  0N  2N  
D 2016-05-20 19:14:00.09 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 19:18:18.54 00:00:00.00 HR 0000_0000000180573731 A3    1  4460
D 2016-05-20 19:28:54.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 19:33:16.76 00:00:00.00 HR 0000_0000000180573731 A3    1  4460
D 2016-05-20 19:43:49.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 19:48:14.43 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-20 19:58:44.58 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 20:03:12.11 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-20 20:13:39.44 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 20:18:09.76 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-20 20:28:34.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-20 20:33:07.21 00:00:00.21 HR 0000_0000000180573731 A3    2  4456
D 2016-05-20 20:43:29.28 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 20:48:04.63 00:00:00.20 HR 0000_0000000180573731 A3    2  4455
D 2016-05-20 20:58:24.31 00:00:00.20 HR 0000_0000000180843403 A1    2  4444
D 2016-05-20 21:03:02.08 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-20 21:13:19.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 21:17:59.52 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-05-20 21:28:14.62 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 21:32:56.83 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-20 21:43:09.70 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 21:47:53.93 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
E 2016-05-20 21:48:00.01 12.0V 0.20A 0.82A 0.00A 0.83A 0.00A  0N  0N  0N  
D 2016-05-20 21:58:04.77 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 22:02:51.02 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-20 22:13:00.02 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-20 22:17:48.09 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-20 22:27:55.09 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 22:32:45.15 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-20 22:42:50.35 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-20 22:47:42.23 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-20 22:57:45.43 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 23:02:39.11 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-20 23:12:40.47 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 23:17:35.97 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-20 23:27:35.52 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-20 23:32:32.81 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-20 23:42:30.72 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-20 23:47:29.64 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-20 23:57:25.77 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 00:02:26.51 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 00:12:20.86 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 00:17:23.22 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
E 2016-05-21 00:25:00.01 11.9V 0.20A 0.81A 0.00A 0.83A 0.00A  1N  0N  1N  
D 2016-05-21 00:27:16.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 00:32:20.08 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 00:42:11.17 00:00:00.20 HR 0000_0000000180843403 A1    2  4444
D 2016-05-21 00:47:16.71 00:00:00.20 HR 0000_0000000180573731 A3    2  4452
D 2016-05-21 00:57:06.38 00:00:00.20 HR 0000_0000000180843403 A1    2  4444
D 2016-05-21 01:02:13.57 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
D 2016-05-21 01:12:01.64 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 01:17:10.41 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 01:26:56.87 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 01:32:07.28 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 01:41:51.95 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 01:47:04.14 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 01:56:47.17 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 02:02:01.00 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 02:11:42.41 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 02:16:57.63 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
D 2016-05-21 02:26:37.63 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 02:31:54.27 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
D 2016-05-21 02:41:33.06 00:00:00.00 HR 0000_0000000180843403 A1    1  4446
D 2016-05-21 02:46:50.88 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
D 2016-05-21 02:56:28.25 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 03:01:47.53 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
E 2016-05-21 03:02:00.01 11.9V 0.20A 0.81A 0.00A 0.82A 0.00A  0N  0N  0N  
D 2016-05-21 03:11:23.52 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 03:16:44.20 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
D 2016-05-21 03:26:18.77 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 03:31:40.86 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
D 2016-05-21 03:41:14.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 03:46:37.72 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 03:56:09.24 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 04:01:34.55 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 04:11:04.50 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 04:16:31.42 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 04:25:59.72 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 04:31:28.04 00:00:00.20 HR 0000_0000000180573731 A3    2  4452
D 2016-05-21 04:40:54.94 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 04:46:24.85 00:00:00.21 HR 0000_0000000180573731 A3    2  4452
D 2016-05-21 04:55:50.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 05:01:21.70 00:00:00.20 HR 0000_0000000180573731 A3    2  4452
D 2016-05-21 05:10:45.40 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 05:16:18.76 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 05:25:40.64 00:00:00.21 HR 0000_0000000180843403 A1    2  4445
D 2016-05-21 05:31:15.81 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
E 2016-05-21 05:39:00.01 11.8V 0.20A 0.81A 0.00A 0.81A 0.00A  0N  0N  2N  
D 2016-05-21 05:40:36.12 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 05:46:12.66 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 05:55:31.33 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 06:01:09.70 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 06:10:26.58 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 06:16:06.77 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 06:25:21.84 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 06:31:03.87 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 06:40:17.09 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 06:46:01.11 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-21 06:55:12.12 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 07:00:58.16 00:00:00.20 HR 0000_0000000180573731 A3    2  4454
D 2016-05-21 07:10:07.00 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-21 07:15:55.44 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 07:25:02.22 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 07:30:52.68 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-21 07:39:57.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 07:45:49.95 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-21 07:54:52.31 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 08:00:47.40 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-21 08:09:47.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 08:15:44.63 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
E 2016-05-21 08:16:00.01 11.8V 0.20A 0.81A 0.00A 0.82A 0.00A  0N  0N  1N  
D 2016-05-21 08:24:42.74 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 08:30:41.85 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-21 08:39:37.76 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 08:45:39.10 00:00:00.20 HR 0000_0000000180573731 A3    2  4455
D 2016-05-21 08:54:32.77 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 09:00:36.51 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-21 09:09:27.79 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 09:15:34.14 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-21 09:24:22.60 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 09:30:31.76 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-21 09:39:17.42 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 09:45:29.61 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-21 09:54:12.26 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-21 10:00:27.47 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-21 10:09:07.27 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 10:15:24.91 00:00:00.21 HR 0000_0000000180573731 A3    2  4456
D 2016-05-21 10:24:02.14 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 10:30:22.60 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-05-21 10:38:56.97 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 10:45:20.25 00:00:00.20 HR 0000_0000000180573731 A3    2  4457
E 2016-05-21 10:53:00.01 11.8V 0.20A 0.80A 0.00A 0.82A 0.00A  2N  0N  4N  
D 2016-05-21 10:53:51.79 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 11:00:18.08 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-21 11:08:46.62 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 11:15:15.75 00:00:00.20 HR 0000_0000000180573731 A3    2  4457
D 2016-05-21 11:23:41.42 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 11:30:13.96 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 11:38:36.24 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 11:45:12.18 00:00:00.21 HR 0000_0000000180573731 A3    2  4460
D 2016-05-21 11:53:31.07 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 12:00:10.46 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 12:08:25.85 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 12:15:08.47 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 12:23:20.68 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 12:30:06.33 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-21 12:38:15.52 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 12:45:04.39 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 12:53:10.34 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-21 13:00:02.60 00:00:00.00 HR 0000_0000000180573731 A3    1  4460
D 2016-05-21 13:08:05.35 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 13:15:00.81 00:00:00.00 HR 0000_0000000180573731 A3    1  4460
D 2016-05-21 13:23:00.10 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 13:29:59.19 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
E 2016-05-21 13:30:00.05 11.7V 0.20A 0.79A 0.00A 0.83A 0.00A  0N  0N  1N  
D 2016-05-21 13:37:54.89 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 13:44:57.39 00:00:00.00 HR 0000_0000000180573731 A3    1  4460
D 2016-05-21 13:52:49.64 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 13:59:55.81 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-21 14:07:44.45 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 14:14:54.22 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-21 14:22:39.23 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 14:29:52.63 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-21 14:37:34.22 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 14:44:51.02 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-21 14:52:28.99 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 14:59:49.07 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 15:07:23.82 00:00:00.21 HR 0000_0000000180843403 A1    2  4443
D 2016-05-21 15:14:47.11 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 15:22:18.86 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-21 15:29:45.17 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 15:37:13.88 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 15:44:43.20 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 15:52:08.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 15:59:41.46 00:00:00.00 HR 0000_0000000180573731 A3    1  4460
E 2016-05-21 16:07:00.01 11.7V 0.20A 0.79A 0.00A 0.82A 0.00A  0N  0N  0N  
D 2016-05-21 16:07:04.10 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 16:14:39.47 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-21 16:21:59.12 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 16:24:21.19 00:00:00.40 HA      900_228000093623 A3    3  2888
D 2016-05-21 16:29:37.71 00:00:00.00 HR 0000_0000000180573731 A3    1  1569
D 2016-05-21 16:31:19.40 00:00:00.81 HA      900_228000093623 A3    5   504
D 2016-05-21 16:32:14.37 00:00:00.20 HA      900_228000093623 A3    2   268
D 2016-05-21 16:33:54.86 00:00:00.21 HA      900_228000093623 A3    2   497
D 2016-05-21 16:34:43.80 00:00:00.00 HA      900_228000093623 A3    1   241
D 2016-05-21 16:34:44.21 00:00:00.00 HA      900_228000093623 A3    1     1
D 2016-05-21 16:35:20.26 00:00:00.80 HA      900_228000093623 A3    5   178
D 2016-05-21 16:35:21.47 00:00:00.81 HA      900_228000093623 A3    5     1
D 2016-05-21 16:35:22.88 23:59:59.21 HA      900_228000093623 A3    2     2
D 2016-05-21 16:35:23.49 00:00:00.00 HA      900_228000093623 A3    1     1
D 2016-05-21 16:36:07.38 00:00:00.00 HA      900_228000093623 A3    1   217
D 2016-05-21 16:36:54.41 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 16:38:15.87 00:00:00.81 HA      900_228000093623 A3    5   637
D 2016-05-21 16:38:18.09 00:00:00.00 HA      900_228000093623 A3    1     6
D 2016-05-21 16:38:57.16 00:00:02.82 HA      900_228000093623 A3   15   193
D 2016-05-21 16:43:04.13 00:00:01.42 HA      900_228000093623 A1    8  1835
D 2016-05-21 16:43:10.39 00:00:06.67 HA      900_228000093623 A1   34    23
D 2016-05-21 16:43:19.49 00:00:00.60 HA      900_228000093623 A1    4    11
D 2016-05-21 16:44:35.49 00:00:00.20 HR 0000_0000000180573731 A3    2  1665
D 2016-05-21 16:51:49.31 00:00:00.00 HR 0000_0000000180843403 A1    1  2528
D 2016-05-21 16:59:33.54 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-21 17:06:44.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 17:14:31.17 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-21 17:21:39.52 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 17:29:28.77 00:00:00.20 HR 0000_0000000180573731 A3    2  4457
D 2016-05-21 17:36:34.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 17:44:26.42 00:00:00.20 HR 0000_0000000180573731 A3    2  4456
D 2016-05-21 17:51:29.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 17:59:24.04 00:00:00.20 HR 0000_0000000180573731 A3    2  4456
D 2016-05-21 18:06:24.96 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 18:14:21.45 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-21 18:21:20.14 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 18:29:18.67 00:00:00.20 HR 0000_0000000180573731 A3    2  4455
D 2016-05-21 18:36:15.35 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
E 2016-05-21 18:44:00.01 11.7V 0.20A 0.79A 0.00A 0.81A 0.00A  0N  0N  0N  
D 2016-05-21 18:44:15.89 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 18:51:10.57 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 18:59:13.11 00:00:00.20 HR 0000_0000000180573731 A3    2  4455
D 2016-05-21 19:06:05.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 19:14:10.30 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 19:21:00.95 00:00:00.21 HR 0000_0000000180843403 A1    2  4445
D 2016-05-21 19:29:07.30 00:00:00.20 HR 0000_0000000180573731 A3    2  4454
D 2016-05-21 19:35:56.36 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 19:44:04.33 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 19:50:51.55 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 19:59:01.33 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 20:05:46.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-05-21 20:13:58.35 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 20:20:42.17 00:00:00.00 HR 0000_0000000180843403 A1    1  4446
D 2016-05-21 20:28:55.19 00:00:00.20 HR 0000_0000000180573731 A3    2  4453
D 2016-05-21 20:35:37.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 20:43:52.23 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-05-21 20:50:32.23 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 20:58:49.28 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 21:05:27.24 00:00:00.20 HR 0000_0000000180843403 A1    2  4444
D 2016-05-21 21:13:46.26 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 21:20:22.21 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
E 2016-05-21 21:21:00.01 11.6V 0.20A 0.79A 0.00A 0.79A 0.00A  1N  0N  1N  
D 2016-05-21 21:28:43.26 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-05-21 21:35:17.24 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-21 21:43:40.11 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
