up
Upload #29
Reader: Noname  Site: AA
--------- upload 29 start ---------
E 2016-05-13 14:54:33.82 upload 28 complete
E 2016-05-13 14:55:48.45 supply power ok 11.7V
E 2016-05-13 14:55:48.45 database file opened
E 2016-05-13 14:55:48.45 starting reader after power up
D 2016-05-13 14:57:04.62 00:00:01.43 HR 0000_0000000181177678 A1    8   359
D 2016-05-13 14:57:06.45 00:00:00.60 HR 0000_0000000181177678 A1    4     1
D 2016-05-13 14:57:07.45 00:00:00.20 HR 0000_0000000181177678 A1    2     1
D 2016-05-13 14:57:16.12 00:00:01.00 HA      900_226000080333 A1    6    41
D 2016-05-13 14:57:18.54 00:00:00.81 HA      900_226000080333 A1    5     6
D 2016-05-13 14:57:19.75 00:00:00.20 HA      900_226000080333 A1    2     1
D 2016-05-13 14:57:20.35 00:00:00.00 HA      900_226000080333 A1    1     1
D 2016-05-13 14:57:22.77 00:00:00.00 HR 0000_0000000180843403 A1    1    11
D 2016-05-13 14:59:47.64 00:00:00.00 HR 0000_0000000180573731 A3    1  1168
D 2016-05-13 15:12:17.49 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-13 15:14:45.16 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-13 15:27:12.37 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-13 15:29:42.65 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-13 15:42:07.08 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-13 15:44:39.99 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-05-13 15:57:02.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-13 15:59:37.36 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-05-13 16:06:16.60 00:00:02.23 HA      900_228000008986 A3   12  1982
D 2016-05-13 16:06:48.42 00:00:00.20 HA      900_228000008986 A3    2   146
D 2016-05-13 16:07:21.84 00:00:01.62 HA      900_228000008986 A3    9   164
D 2016-05-13 16:08:08.25 00:00:01.02 HA      900_228000008986 A1    6  3308
D 2016-05-13 16:08:09.08 00:00:02.40 HA      900_228000008986 A1    8     3
D 2016-05-13 16:08:11.88 23:59:59.22 HA      900_228000008986 A1    2     1
D 2016-05-13 16:08:12.50 00:00:00.00 HA      900_228000008986 A1    1     1
D 2016-05-13 16:08:12.90 00:00:00.61 HA      900_228000008986 A1    4     1
D 2016-05-13 16:11:56.77 00:00:00.00 HR 0000_0000000180843403 A1    1  1108
D 2016-05-13 16:14:34.92 00:00:00.00 HR 0000_0000000180573731 A3    1  2142
D 2016-05-13 16:26:51.48 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-13 16:29:32.43 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-13 16:41:46.39 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-13 16:44:29.79 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-05-13 16:56:41.14 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-13 16:59:27.13 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-05-13 17:11:35.83 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-13 17:14:24.24 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-05-13 17:26:30.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-13 17:29:21.57 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
E 2016-05-13 17:31:00.01 11.9V 0.20A 0.84A 0.00A 0.81A 0.00A  1N  0N  0N  
D 2016-05-13 17:41:25.47 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-13 17:44:18.93 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-05-13 17:56:20.19 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-13 17:59:16.46 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-13 18:11:14.92 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-13 18:14:14.01 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
