ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.20 Tx A1 1.79 A2 0.77                 EA 0.73   12.1 V     3.3 V   13:59:59.64
Rx 0.20 Tx A1 1.77 A2 0.78                 EA 0.73   12.1 V     3.3 V   14:00:00.16
Rx 0.20 Tx A1 1.78 A2 0.77                 EA 0.73   12.1 V     3.3 V   14:00:00.67

>up
Upload #23
Reader: DOWNSTREAM 12  Site: AA
--------- upload 23 start ---------
E 2017-05-27 15:11:30.98 upload 22 complete
E 2017-05-27 15:12:01.76 supply power ok 13.1V
E 2017-05-27 15:12:01.76 database file opened
E 2017-05-27 15:12:01.76 starting reader after power up
D 2017-05-27 17:41:47.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-27 17:54:13.53 00:00:00.00 HR 0000_0000000180843440 A2    1  4452
D 2017-05-27 17:56:41.27 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 18:09:09.91 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-27 18:11:35.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 18:24:06.47 00:00:00.00 HR 0000_0000000180843440 A2    1  4451
D 2017-05-27 18:26:29.15 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 18:39:02.82 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-27 18:41:23.10 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 18:53:58.98 00:00:00.00 HR 0000_0000000180843440 A2    1  4449
D 2017-05-27 18:56:17.02 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 19:08:54.75 00:00:00.00 HR 0000_0000000180843440 A2    1  4447
D 2017-05-27 19:11:10.98 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 19:23:50.12 00:00:00.00 HR 0000_0000000180843440 A2    1  4445
D 2017-05-27 19:26:04.74 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-27 19:38:45.29 00:00:00.00 HR 0000_0000000180843440 A2    1  4444
D 2017-05-27 19:40:58.71 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-27 19:53:39.86 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-05-27 19:55:52.68 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-27 20:08:34.48 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-05-27 20:10:46.69 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-27 20:23:28.87 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-05-27 20:25:40.69 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 20:38:23.28 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-05-27 20:40:34.69 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 20:53:17.54 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-27 20:55:28.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 21:08:11.52 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-27 21:10:22.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 21:23:05.50 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-27 21:25:16.71 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-27 21:37:59.69 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-27 21:40:10.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 21:52:53.52 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-27 21:55:04.74 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-27 22:07:47.22 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-27 22:09:58.82 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-27 22:22:41.07 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-27 22:24:52.88 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 22:37:34.91 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-27 22:39:46.93 00:00:00.21 HR 0000_0000000180843403 A1    2  4438
D 2017-05-27 22:52:28.81 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-27 22:54:41.04 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-27 23:07:22.48 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-27 23:09:35.30 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-27 23:22:16.32 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-27 23:24:29.36 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 23:37:09.95 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-27 23:39:23.39 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-27 23:52:03.81 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-27 23:54:17.64 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 00:06:57.51 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 00:09:11.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 00:21:51.34 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 00:24:05.77 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-28 00:36:45.19 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 00:39:00.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 00:51:39.00 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 00:53:54.25 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 01:06:32.84 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 01:08:48.27 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 01:21:26.25 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-28 01:23:42.31 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-28 01:36:20.08 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 01:38:36.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 01:51:13.73 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 01:53:30.59 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 02:06:07.58 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 02:08:24.82 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 02:21:01.22 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 02:23:18.86 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 02:35:54.88 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 02:38:13.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 02:50:48.65 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 02:53:07.32 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 03:05:42.24 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 03:08:01.71 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-05-28 03:20:35.50 00:00:00.00 HR 0000_0000000180843440 A2    1  4434
D 2017-05-28 03:22:55.97 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 03:35:29.28 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 03:37:49.96 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 03:50:22.71 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-28 03:52:43.99 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-28 04:05:16.14 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-28 04:07:38.21 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 04:22:32.25 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 04:35:02.77 00:00:00.00 HR 0000_0000000180843440 A2    1  8870
D 2017-05-28 04:37:26.48 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 04:49:56.18 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-28 04:52:20.45 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 05:04:49.55 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-28 05:07:14.66 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 05:19:42.93 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-28 05:22:08.64 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-28 05:34:36.50 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 05:37:02.82 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 05:49:30.12 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 05:51:56.83 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 06:04:23.50 00:00:00.20 HR 0000_0000000180843440 A2    2  4435
D 2017-05-28 06:06:50.80 00:00:00.21 HR 0000_0000000180843403 A1    2  4438
D 2017-05-28 06:19:17.03 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-28 06:21:44.95 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 06:34:10.77 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 06:36:38.89 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 06:49:04.54 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 06:51:32.66 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 07:03:58.70 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-28 07:06:26.43 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 07:18:52.87 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-28 07:21:20.00 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 07:33:47.05 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-28 07:36:13.56 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 07:48:41.64 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-05-28 07:51:07.14 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 08:03:36.03 00:00:00.20 HR 0000_0000000180843440 A2    2  4440
D 2017-05-28 08:06:00.73 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 08:18:30.83 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-05-28 08:20:54.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 08:33:25.40 00:00:00.20 HR 0000_0000000180843440 A2    2  4441
D 2017-05-28 08:35:48.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 08:48:20.57 00:00:00.20 HR 0000_0000000180843440 A2    2  4443
D 2017-05-28 08:50:42.24 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 09:03:15.94 00:00:00.00 HR 0000_0000000180843440 A2    1  4444
D 2017-05-28 09:05:36.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 09:18:11.32 00:00:00.00 HR 0000_0000000180843440 A2    1  4445
D 2017-05-28 09:20:29.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 09:33:06.71 00:00:00.00 HR 0000_0000000180843440 A2    1  4445
D 2017-05-28 09:35:23.55 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 09:48:02.28 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-05-28 09:50:17.12 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 10:02:57.90 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-05-28 10:05:10.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 10:17:53.50 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-05-28 10:20:04.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 10:32:49.54 00:00:00.00 HR 0000_0000000180843440 A2    1  4448
D 2017-05-28 10:34:58.12 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 10:47:45.75 00:00:00.00 HR 0000_0000000180843440 A2    1  4449
D 2017-05-28 10:49:51.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 11:02:42.12 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-28 11:04:45.88 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 11:17:38.35 00:00:00.00 HR 0000_0000000180843440 A2    1  4449
D 2017-05-28 11:19:39.89 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 11:29:58.15 00:00:03.03 HA      900_228000093602 A1   16  3069
D 2017-05-28 11:30:11.85 00:00:02.61 HA      900_228000093602 A1   14    52
D 2017-05-28 11:30:24.74 00:00:01.01 HA      900_228000093602 A1    6    50
D 2017-05-28 11:30:44.28 00:00:03.01 HA      900_228000093602 A1   16    91
D 2017-05-28 11:30:59.17 00:00:01.00 HA      900_228000093602 A1    6    58
D 2017-05-28 11:32:34.53 00:00:00.00 HR 0000_0000000180843440 A2    1  4449
D 2017-05-28 11:34:33.86 00:00:00.00 HR 0000_0000000180843403 A1    1  1060
D 2017-05-28 11:47:30.90 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-28 11:49:27.60 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 12:02:27.29 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-28 12:04:21.38 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-28 12:17:23.64 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-28 12:19:15.31 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 12:32:19.41 00:00:00.00 HR 0000_0000000180843440 A2    1  4447
D 2017-05-28 12:34:09.26 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 12:47:14.98 00:00:00.21 HR 0000_0000000180843440 A2    2  4446
D 2017-05-28 12:49:03.24 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 13:02:10.74 00:00:00.20 HR 0000_0000000180843440 A2    2  4446
D 2017-05-28 13:03:56.97 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 13:17:06.50 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-05-28 13:18:50.93 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 13:32:03.29 00:00:00.00 HR 0000_0000000180843440 A2    1  4452
D 2017-05-28 13:33:44.69 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 13:47:00.07 00:00:00.00 HR 0000_0000000180843440 A2    1  4452
D 2017-05-28 13:48:38.64 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 14:01:57.22 00:00:00.00 HR 0000_0000000180843440 A2    1  4454
D 2017-05-28 14:03:32.57 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 14:16:53.61 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-28 14:18:26.55 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 14:31:50.01 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-28 14:33:20.34 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-28 14:46:45.97 00:00:00.00 HR 0000_0000000180843440 A2    1  4448
D 2017-05-28 14:48:14.28 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 15:01:41.89 00:00:00.00 HR 0000_0000000180843440 A2    1  4448
D 2017-05-28 15:03:08.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 15:16:38.11 00:00:00.00 HR 0000_0000000180843440 A2    1  4449
D 2017-05-28 15:18:01.98 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 15:31:34.67 00:00:00.00 HR 0000_0000000180843440 A2    1  4451
D 2017-05-28 15:32:55.73 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 15:46:31.65 00:00:00.00 HR 0000_0000000180843440 A2    1  4453
D 2017-05-28 15:47:49.49 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-28 16:01:28.83 00:00:00.00 HR 0000_0000000180843440 A2    1  4454
D 2017-05-28 16:02:43.25 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 16:16:25.19 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-05-28 16:17:36.97 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 16:31:20.97 00:00:00.00 HR 0000_0000000180843440 A2    1  4447
D 2017-05-28 16:32:30.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 16:46:16.54 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-05-28 16:47:24.51 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-28 17:01:12.08 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-05-28 17:02:18.43 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 17:16:07.19 00:00:00.00 HR 0000_0000000180843440 A2    1  4444
D 2017-05-28 17:17:12.14 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 17:31:02.15 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-05-28 17:32:06.08 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-28 17:47:00.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 18:00:51.41 00:00:00.00 HR 0000_0000000180843440 A2    1  8884
D 2017-05-28 18:01:54.14 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-28 18:15:45.95 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-05-28 18:16:48.28 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 18:30:40.46 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-05-28 18:31:42.37 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 18:45:34.81 00:00:00.21 HR 0000_0000000180843440 A2    2  4440
D 2017-05-28 18:46:36.34 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 19:00:29.37 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-05-28 19:01:30.49 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-28 19:15:23.70 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-05-28 19:16:24.42 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 19:30:18.10 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-05-28 19:31:18.22 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-28 19:45:12.26 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-28 19:46:12.17 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 20:00:06.21 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-28 20:01:05.92 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 20:15:59.68 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 20:29:54.38 00:00:00.00 HR 0000_0000000180843440 A2    1  8878
D 2017-05-28 20:30:53.49 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 20:44:48.39 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-28 20:45:47.30 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 20:59:42.35 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-28 21:00:41.05 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-28 21:15:34.98 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 21:29:30.27 00:00:00.00 HR 0000_0000000180843440 A2    1  8877
D 2017-05-28 21:30:28.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 21:44:24.48 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-28 21:45:22.57 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 21:59:18.29 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 22:00:16.39 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 22:14:11.83 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 22:15:10.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 22:29:05.61 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 22:30:04.12 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-28 22:43:59.02 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-28 22:44:57.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 22:58:52.84 00:00:00.20 HR 0000_0000000180843440 A2    2  4437
D 2017-05-28 22:59:51.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 23:13:46.67 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 23:14:45.38 00:00:00.00 HR 0000_0000000180843403 A1    1  4436
D 2017-05-28 23:28:40.26 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-28 23:29:39.17 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 23:43:34.08 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-28 23:44:32.98 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-28 23:58:28.04 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-28 23:59:26.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-29 00:13:21.82 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-29 00:14:20.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-29 00:28:15.40 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-29 00:29:14.31 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-29 00:43:08.76 00:00:00.00 HR 0000_0000000180843440 A2    1  4435
D 2017-05-29 00:44:08.07 00:00:00.20 HR 0000_0000000180843403 A1    2  4436
D 2017-05-29 00:58:02.30 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-29 00:59:01.82 00:00:00.21 HR 0000_0000000180843403 A1    2  4436
D 2017-05-29 01:13:55.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-29 01:27:48.82 00:00:00.00 HR 0000_0000000180843440 A2    1  8870
D 2017-05-29 01:28:49.54 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-29 01:42:42.63 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-29 01:43:43.34 00:00:00.00 HR 0000_0000000180843403 A1    1  4437
D 2017-05-29 01:57:36.41 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
