ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.21 Tx                 A3 0.94 A4 1.02 EA 0.59   12.6 V     3.3 V   11:52:40.21
Rx 0.21 Tx                 A3 0.94 A4 1.02 EA 0.59   12.6 V     3.3 V   11:52:40.72
Rx 0.22 Tx                 A3 0.94 A4 1.02 EA 0.59   12.6 V     3.3 V   11:52:41.24

>up
Upload #19
Reader: UPSTREAM 34  Site: AA
--------- upload 19 start ---------
E 2017-05-11 14:39:08.50 upload 18 complete
E 2017-05-11 14:46:01.55 supply power ok 12.2V
E 2017-05-11 14:46:01.55 database file opened
E 2017-05-11 14:46:01.55 starting reader after power up
D 2017-05-11 14:46:44.01 00:00:00.00 HA      900_226000791733 A4    1   192
D 2017-05-11 14:46:48.24 00:00:00.40 HA      900_226000791733 A4    3    20
D 2017-05-11 14:49:56.74 00:00:00.00 HR 0000_0000000180573731 A4    1   933
D 2017-05-11 14:53:33.11 00:00:00.00 HR 0000_0000000180598569 A3    1  2224
D 2017-05-11 15:02:57.05 00:00:00.81 HA      900_226000791733 A4    5  3874
D 2017-05-11 15:02:59.07 00:00:00.40 HA      900_226000791733 A4    3     5
D 2017-05-11 15:03:00.69 00:00:00.20 HA      900_226000791733 A4    2     5
D 2017-05-11 15:03:02.10 00:00:00.00 HA      900_226000791733 A4    1     5
D 2017-05-11 15:03:02.50 00:00:00.20 HA      900_226000791733 A4    2     1
D 2017-05-11 15:03:02.12 00:00:02.60 HA      900_226000791733 A4    4     1
D 2017-05-11 15:03:16.61 00:00:00.61 HA      900_226000791702 A4    4    63
D 2017-05-11 15:03:17.03 00:00:00.00 HA      900_226000791702 A4    1     3
D 2017-05-11 15:03:18.43 00:00:00.00 HA      900_226000791702 A4    1     1
D 2017-05-11 15:03:23.26 00:00:01.22 HA      900_228000093608 A4    7    23
D 2017-05-11 15:03:24.88 00:00:00.00 HA      900_228000093608 A4    1     1
D 2017-05-11 15:04:05.56 00:00:00.62 HA      900_226000791733 A4    4   201
D 2017-05-11 15:04:06.58 00:00:00.00 HA      900_226000791733 A4    1     1
D 2017-05-11 15:04:54.29 00:00:00.00 HR 0000_0000000180573731 A4    1   236
D 2017-05-11 15:19:51.72 00:00:00.20 HR 0000_0000000180573731 A4    2  4455
D 2017-05-11 15:23:28.92 00:00:00.00 HR 0000_0000000180598569 A3    1  8916
D 2017-05-11 15:34:49.12 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-11 15:38:26.51 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-11 15:49:46.51 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-11 15:53:23.91 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-11 16:04:43.52 00:00:00.20 HR 0000_0000000180573731 A4    2  4453
D 2017-05-11 16:19:40.70 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 16:23:18.50 00:00:00.00 HR 0000_0000000180598569 A3    1  8910
D 2017-05-11 16:34:37.88 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-11 16:38:15.90 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-11 16:49:34.85 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 17:04:31.83 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 17:19:28.76 00:00:00.20 HR 0000_0000000180573731 A4    2  4453
D 2017-05-11 17:23:08.61 00:00:00.00 HR 0000_0000000180598569 A3    1 13370
D 2017-05-11 17:34:25.76 00:00:00.20 HR 0000_0000000180573731 A4    2  4452
D 2017-05-11 17:38:06.57 00:00:00.00 HR 0000_0000000180598569 A3    1  4458
D 2017-05-11 17:49:22.93 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 17:53:04.16 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-11 18:04:19.93 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 18:08:01.56 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-11 18:19:16.92 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 18:22:59.16 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-11 18:34:13.66 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 18:49:10.45 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 19:04:07.41 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 19:07:51.24 00:00:00.00 HR 0000_0000000180598569 A3    1 13367
D 2017-05-11 19:19:04.34 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 19:22:48.57 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-11 19:34:01.27 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-11 19:37:45.91 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-11 19:48:58.04 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 19:52:43.08 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-11 20:03:54.79 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 20:07:40.26 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-11 20:18:51.53 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 20:22:37.37 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-11 20:33:48.30 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 20:37:34.55 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-11 20:48:45.09 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 21:03:41.84 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 21:07:28.70 00:00:00.00 HR 0000_0000000180598569 A3    1  8908
D 2017-05-11 21:18:38.61 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 21:33:35.25 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-11 21:37:22.92 00:00:00.00 HR 0000_0000000180598569 A3    1  8908
D 2017-05-11 21:48:32.06 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-11 21:52:19.92 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
