ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.20 Tx                 A3 0.73 A4 0.91 EA 0.50   11.7 V     3.3 V   10:42:02.76
Rx 0.20 Tx                 A3 0.74 A4 0.84 EA 0.49   11.6 V     3.3 V   10:42:03.28
Rx 0.20 Tx                 A3 0.73 A4 0.91 EA 0.51   11.7 V     3.3 V   10:42:03.79

>up
Upload #38
Reader: UPSTREAM 34  Site: AA
--------- upload 38 start ---------
E 2017-06-19 11:55:56.93 upload 37 complete
E 2017-06-19 12:03:43.63 supply power ok 12.1V
E 2017-06-19 12:03:43.63 database file opened
E 2017-06-19 12:03:43.64 starting reader after power up
D 2017-06-19 12:03:51.07 00:00:00.40 HA      900_226000791733 A4    3    18
D 2017-06-19 12:03:51.87 00:00:00.00 HA      900_226000791733 A4    1     1
D 2017-06-19 12:04:17.85 00:00:00.00 HR 0000_0000000180573731 A4    1   128
D 2017-06-19 12:16:44.20 00:00:00.00 HR 0000_0000000180598569 A3    1  3858
D 2017-06-19 12:19:16.32 00:00:00.00 HR 0000_0000000180573731 A4    1  4461
D 2017-06-19 12:34:14.70 00:00:00.00 HR 0000_0000000180573731 A4    1  4460
D 2017-06-19 12:46:40.33 00:00:00.00 HR 0000_0000000180598569 A3    1  8918
D 2017-06-19 12:49:13.28 00:00:00.00 HR 0000_0000000180573731 A4    1  4461
D 2017-06-19 13:04:11.88 00:00:00.00 HR 0000_0000000180573731 A4    1  4461
D 2017-06-19 13:16:36.34 00:00:00.00 HR 0000_0000000180598569 A3    1  8917
D 2017-06-19 13:19:10.69 00:00:00.00 HR 0000_0000000180573731 A4    1  4462
D 2017-06-19 13:34:09.49 00:00:00.00 HR 0000_0000000180573731 A4    1  4462
D 2017-06-19 13:49:08.50 00:00:00.00 HR 0000_0000000180573731 A4    1  4463
D 2017-06-19 14:01:30.33 00:00:00.00 HR 0000_0000000180598569 A3    1 13376
D 2017-06-19 14:04:07.49 00:00:00.00 HR 0000_0000000180573731 A4    1  4463
D 2017-06-19 14:16:28.35 00:00:00.00 HR 0000_0000000180598569 A3    1  4458
D 2017-06-19 14:19:06.54 00:00:00.20 HR 0000_0000000180573731 A4    2  4463
D 2017-06-19 14:31:26.32 00:00:00.00 HR 0000_0000000180598569 A3    1  4458
D 2017-06-19 14:34:05.52 00:00:00.00 HR 0000_0000000180573731 A4    1  4462
D 2017-06-19 14:46:24.31 00:00:00.00 HR 0000_0000000180598569 A3    1  4458
D 2017-06-19 14:49:04.70 00:00:00.00 HR 0000_0000000180573731 A4    1  4464
