ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.20 Tx A1 1.74 A2 0.66                 EA 0.69   11.4 V     3.3 V   13:52:18.16
Rx 0.20 Tx A1 1.71 A2 0.66                 EA 0.68   11.4 V     3.3 V   13:52:18.67
Rx 0.19 Tx A1 1.68 A2 0.66                 EA 0.68   11.4 V     3.3 V   13:52:19.19

>up
Upload #32
Reader: DOWNSTREAM 12  Site: AA
--------- upload 32 start ---------
E 2017-06-26 11:06:55.78 upload 31 complete
E 2017-06-26 11:07:12.05 supply power ok 11.6V
E 2017-06-26 11:07:12.05 database file opened
E 2017-06-26 11:07:12.05 starting reader after power up
E 2017-06-26 11:11:50.00 supply power ok 12.5V
E 2017-06-26 11:11:50.00 database file opened
E 2017-06-26 11:11:50.00 starting reader after power up
D 2017-06-26 13:49:59.08 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 14:00:11.93 00:00:00.00 HR 0000_0000000180843440 A2    1  4464
D 2017-06-26 14:04:53.35 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 14:15:10.86 00:00:00.00 HR 0000_0000000180843440 A2    1  4463
D 2017-06-26 14:19:47.46 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 14:30:09.62 00:00:00.20 HR 0000_0000000180843440 A2    2  4462
D 2017-06-26 14:34:41.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 14:45:08.11 00:00:00.00 HR 0000_0000000180843440 A2    1  4460
D 2017-06-26 14:49:36.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 15:00:06.00 00:00:00.00 HR 0000_0000000180843440 A2    1  4458
D 2017-06-26 15:04:30.08 00:00:00.19 HR 0000_0000000180843403 A1    2  4439
D 2017-06-26 15:15:03.48 00:00:00.00 HR 0000_0000000180843440 A2    1  4456
D 2017-06-26 15:19:24.55 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 15:30:01.39 00:00:00.00 HR 0000_0000000180843440 A2    1  4458
D 2017-06-26 15:34:18.65 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 15:44:59.74 00:00:00.00 HR 0000_0000000180843440 A2    1  4460
D 2017-06-26 15:49:12.96 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 15:59:58.31 00:00:00.00 HR 0000_0000000180843440 A2    1  4461
D 2017-06-26 16:04:07.14 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 16:14:56.29 00:00:00.00 HR 0000_0000000180843440 A2    1  4458
D 2017-06-26 16:19:01.47 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 16:29:54.32 00:00:00.00 HR 0000_0000000180843440 A2    1  4458
D 2017-06-26 16:33:55.47 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-06-26 16:44:52.72 00:00:00.20 HR 0000_0000000180843440 A2    2  4460
D 2017-06-26 16:48:49.84 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 16:59:51.39 00:00:00.00 HR 0000_0000000180843440 A2    1  4461
D 2017-06-26 17:03:44.05 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 17:14:49.78 00:00:00.00 HR 0000_0000000180843440 A2    1  4461
D 2017-06-26 17:18:38.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 17:29:48.14 00:00:00.00 HR 0000_0000000180843440 A2    1  4461
D 2017-06-26 17:33:32.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2017-06-26 17:44:46.48 00:00:00.00 HR 0000_0000000180843440 A2    1  4461
D 2017-06-26 17:48:26.67 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 17:59:44.34 00:00:00.00 HR 0000_0000000180843440 A2    1  4458
D 2017-06-26 18:03:20.89 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 18:14:41.98 00:00:00.00 HR 0000_0000000180843440 A2    1  4457
D 2017-06-26 18:18:15.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 18:29:39.49 00:00:00.00 HR 0000_0000000180843440 A2    1  4456
D 2017-06-26 18:33:09.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 18:44:36.73 00:00:00.20 HR 0000_0000000180843440 A2    2  4455
D 2017-06-26 18:48:03.25 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 18:59:33.84 00:00:00.00 HR 0000_0000000180843440 A2    1  4453
D 2017-06-26 19:02:57.30 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-26 19:14:30.65 00:00:00.00 HR 0000_0000000180843440 A2    1  4453
D 2017-06-26 19:17:51.50 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-26 19:29:27.07 00:00:00.00 HR 0000_0000000180843440 A2    1  4451
D 2017-06-26 19:32:45.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 19:44:22.90 00:00:00.00 HR 0000_0000000180843440 A2    1  4448
D 2017-06-26 19:47:40.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 19:59:18.38 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-26 20:02:34.41 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 20:14:13.68 00:00:00.00 HR 0000_0000000180843440 A2    1  4445
D 2017-06-26 20:17:28.73 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 20:29:08.82 00:00:00.00 HR 0000_0000000180843440 A2    1  4444
D 2017-06-26 20:32:22.84 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 20:44:03.96 00:00:00.00 HR 0000_0000000180843440 A2    1  4444
D 2017-06-26 20:47:16.96 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 20:58:58.81 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-26 21:02:11.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 21:13:53.47 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-26 21:17:05.25 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 21:28:48.36 00:00:00.20 HR 0000_0000000180843440 A2    2  4443
D 2017-06-26 21:31:59.38 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 21:43:43.49 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-26 21:46:53.50 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-26 21:58:38.44 00:00:00.20 HR 0000_0000000180843440 A2    2  4443
D 2017-06-26 22:01:47.84 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 22:13:33.63 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-26 22:16:41.80 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-26 22:28:28.48 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-26 22:31:36.06 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-26 22:43:23.37 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-26 22:46:30.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 22:58:18.09 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-26 23:01:24.27 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 23:13:13.03 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-26 23:16:18.40 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-26 23:28:07.78 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-26 23:31:12.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 23:43:02.73 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-26 23:46:06.88 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-26 23:57:57.47 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 00:01:01.02 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 00:12:51.80 00:00:00.20 HR 0000_0000000180843440 A2    2  4440
D 2017-06-27 00:15:55.34 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 00:27:46.30 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-06-27 00:30:49.44 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-27 00:42:40.80 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-06-27 00:45:43.75 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 00:57:35.35 00:00:00.20 HR 0000_0000000180843440 A2    2  4441
D 2017-06-27 01:00:37.89 00:00:00.21 HR 0000_0000000180843403 A1    2  4439
D 2017-06-27 01:12:30.10 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-06-27 01:15:32.06 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 01:27:24.65 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-06-27 01:30:26.19 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-27 01:42:19.36 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 01:45:20.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 01:57:13.91 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-06-27 02:00:14.63 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 02:12:08.64 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 02:15:08.76 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 02:27:03.32 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 02:30:03.05 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 02:41:58.02 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 02:44:57.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 02:56:52.75 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 02:59:51.28 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 03:11:47.48 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 03:14:45.40 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 03:26:42.21 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 03:29:39.73 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 03:41:37.02 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 03:44:33.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 03:56:31.77 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 03:59:28.09 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 04:11:26.53 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 04:14:22.23 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 04:26:21.28 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 04:29:16.58 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 04:41:15.99 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 04:44:10.86 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 04:56:10.69 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 04:59:04.96 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 05:11:05.15 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-06-27 05:13:59.24 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 05:25:59.84 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 05:28:53.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 05:40:54.34 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-06-27 05:43:47.62 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-27 05:55:49.03 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 05:58:41.92 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 06:10:43.74 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 06:13:36.02 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-27 06:25:38.43 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 06:28:30.33 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 06:40:33.18 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 06:43:24.43 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 06:55:27.87 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 06:58:18.36 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-06-27 07:10:22.84 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-27 07:13:12.49 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 07:25:18.16 00:00:00.00 HR 0000_0000000180843440 A2    1  4445
D 2017-06-27 07:28:06.58 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 07:40:13.41 00:00:00.00 HR 0000_0000000180843440 A2    1  4445
D 2017-06-27 07:43:00.65 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 07:55:09.11 00:00:00.00 HR 0000_0000000180843440 A2    1  4447
D 2017-06-27 07:57:54.72 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 08:10:04.56 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-27 08:12:48.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 08:25:00.08 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-27 08:27:42.89 00:00:00.21 HR 0000_0000000180843403 A1    2  4439
D 2017-06-27 08:39:55.58 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-27 08:42:37.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 08:54:50.92 00:00:00.00 HR 0000_0000000180843440 A2    1  4445
D 2017-06-27 08:57:31.33 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 09:09:46.47 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-27 09:12:25.65 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 09:24:42.01 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-27 09:27:19.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 09:39:37.38 00:00:00.00 HR 0000_0000000180843440 A2    1  4445
D 2017-06-27 09:42:13.94 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-06-27 09:54:32.87 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-27 09:57:08.24 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 10:09:28.96 00:00:00.00 HR 0000_0000000180843440 A2    1  4449
D 2017-06-27 10:12:02.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-06-27 10:24:25.25 00:00:00.00 HR 0000_0000000180843440 A2    1  4450
D 2017-06-27 10:26:56.56 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 10:39:21.34 00:00:00.00 HR 0000_0000000180843440 A2    1  4449
D 2017-06-27 10:41:50.65 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 10:54:17.82 00:00:00.00 HR 0000_0000000180843440 A2    1  4451
D 2017-06-27 10:56:44.72 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 11:09:14.36 00:00:00.00 HR 0000_0000000180843440 A2    1  4451
D 2017-06-27 11:11:38.64 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-06-27 11:24:11.29 00:00:00.00 HR 0000_0000000180843440 A2    1  4453
D 2017-06-27 11:26:32.74 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 11:39:08.38 00:00:00.00 HR 0000_0000000180843440 A2    1  4454
D 2017-06-27 11:41:26.81 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 11:54:05.70 00:00:00.00 HR 0000_0000000180843440 A2    1  4455
D 2017-06-27 11:56:20.92 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 12:09:03.02 00:00:00.00 HR 0000_0000000180843440 A2    1  4455
D 2017-06-27 12:11:15.00 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 12:24:00.12 00:00:00.20 HR 0000_0000000180843440 A2    2  4454
D 2017-06-27 12:26:09.11 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 12:38:57.81 00:00:00.00 HR 0000_0000000180843440 A2    1  4456
D 2017-06-27 12:41:02.96 00:00:00.21 HR 0000_0000000180843403 A1    2  4438
D 2017-06-27 12:53:55.92 00:00:00.00 HR 0000_0000000180843440 A2    1  4459
D 2017-06-27 12:55:57.05 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 13:08:54.27 00:00:00.00 HR 0000_0000000180843440 A2    1  4460
D 2017-06-27 13:10:50.97 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 13:23:52.44 00:00:00.00 HR 0000_0000000180843440 A2    1  4459
D 2017-06-27 13:25:44.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 13:38:50.58 00:00:00.00 HR 0000_0000000180843440 A2    1  4459
D 2017-06-27 13:40:39.02 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 13:53:47.70 00:00:00.00 HR 0000_0000000180843440 A2    1  4454
D 2017-06-27 13:55:32.92 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 14:08:44.67 00:00:00.00 HR 0000_0000000180843440 A2    1  4453
D 2017-06-27 14:10:27.07 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 14:23:42.25 00:00:00.00 HR 0000_0000000180843440 A2    1  4456
D 2017-06-27 14:25:21.21 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 14:38:39.62 00:00:00.00 HR 0000_0000000180843440 A2    1  4455
D 2017-06-27 14:40:15.18 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 14:53:38.16 00:00:00.00 HR 0000_0000000180843440 A2    1  4461
D 2017-06-27 14:55:09.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 15:08:36.67 00:00:00.00 HR 0000_0000000180843440 A2    1  4461
D 2017-06-27 15:10:03.16 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-06-27 15:23:35.39 00:00:00.00 HR 0000_0000000180843440 A2    1  4462
D 2017-06-27 15:24:57.26 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 15:38:34.36 00:00:00.00 HR 0000_0000000180843440 A2    1  4463
D 2017-06-27 15:39:51.18 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 15:53:33.34 00:00:00.00 HR 0000_0000000180843440 A2    1  4463
D 2017-06-27 15:54:45.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 16:08:32.49 00:00:00.00 HR 0000_0000000180843440 A2    1  4464
D 2017-06-27 16:09:39.05 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 16:23:31.65 00:00:00.00 HR 0000_0000000180843440 A2    1  4464
D 2017-06-27 16:24:32.97 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 16:38:29.61 00:00:00.00 HR 0000_0000000180843440 A2    1  4458
D 2017-06-27 16:39:27.11 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 16:53:27.60 00:00:00.00 HR 0000_0000000180843440 A2    1  4458
D 2017-06-27 16:54:21.26 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 17:08:25.53 00:00:00.00 HR 0000_0000000180843440 A2    1  4458
D 2017-06-27 17:09:15.37 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 17:23:23.10 00:00:00.00 HR 0000_0000000180843440 A2    1  4456
D 2017-06-27 17:24:09.31 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 17:38:20.46 00:00:00.00 HR 0000_0000000180843440 A2    1  4455
D 2017-06-27 17:39:03.26 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-06-27 17:53:17.60 00:00:00.00 HR 0000_0000000180843440 A2    1  4454
D 2017-06-27 17:53:57.39 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 18:08:14.56 00:00:00.00 HR 0000_0000000180843440 A2    1  4453
D 2017-06-27 18:08:51.52 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 18:23:11.11 00:00:00.00 HR 0000_0000000180843440 A2    1  4451
D 2017-06-27 18:23:45.64 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 18:38:07.25 00:00:00.00 HR 0000_0000000180843440 A2    1  4449
D 2017-06-27 18:38:39.77 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 18:53:03.20 00:00:00.00 HR 0000_0000000180843440 A2    1  4448
D 2017-06-27 18:53:33.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 19:07:59.15 00:00:00.00 HR 0000_0000000180843440 A2    1  4448
D 2017-06-27 19:08:28.04 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 19:22:54.71 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-27 19:23:22.01 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-06-27 19:37:50.25 00:00:00.00 HR 0000_0000000180843440 A2    1  4446
D 2017-06-27 19:38:16.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-06-27 19:52:45.42 00:00:00.00 HR 0000_0000000180843440 A2    1  4444
D 2017-06-27 19:53:10.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 20:07:40.35 00:00:00.00 HR 0000_0000000180843440 A2    1  4443
D 2017-06-27 20:08:04.23 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-06-27 20:22:35.13 00:00:00.00 HR 0000_0000000180843440 A2    1  4442
D 2017-06-27 20:22:58.39 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-06-27 20:37:29.44 00:00:00.20 HR 0000_0000000180843440 A2    2  4440
D 2017-06-27 20:37:52.70 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 20:52:24.00 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-06-27 20:52:46.85 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 21:07:18.57 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-06-27 21:07:41.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 21:22:13.11 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-06-27 21:22:35.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 21:37:07.42 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-06-27 21:37:29.27 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-06-27 21:52:01.79 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
