ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.20 Tx                 A3 2.85 A4 2.95 EA 1.53   12.0 V     3.3 V   14:13:04.99
Rx 0.20 Tx                 A3 2.73 A4 2.76 EA 1.47   12.0 V     3.3 V   14:13:05.51
Rx 0.23 Tx                 A3 2.76 A4 2.93 EA 1.52   11.9 V     3.3 V   14:13:06.03

>up
Upload #17
Reader: UPSTREAM 34  Site: AA
--------- upload 17 start ---------
E 2017-05-05 14:50:18.45 upload 16 complete
E 2017-05-05 14:51:19.05 supply power ok 12.4V
E 2017-05-05 14:51:19.05 database file opened
E 2017-05-05 14:51:19.05 starting reader after power up
D 2017-05-05 14:51:24.66 00:00:00.00 HA      900_226000791733 A4    1     4
D 2017-05-05 14:51:27.68 00:00:00.00 HA      900_226000791733 A4    1    14
D 2017-05-05 14:51:27.48 00:00:00.00 HR 0000_0000000180573731 A4    1     3
D 2017-05-05 14:51:32.51 00:00:00.40 HA      900_226000791733 A4    3    19
D 2017-05-05 14:51:35.34 00:00:01.01 HA      900_226000791733 A4    6    10
D 2017-05-05 14:51:37.96 00:00:00.40 HA      900_226000791733 A4    3     7
D 2017-05-05 14:51:44.40 00:00:00.41 HA      900_226000791733 A4    3    29
D 2017-05-05 14:51:46.83 00:00:00.20 HA      900_226000791733 A4    2     9
D 2017-05-05 14:52:10.87 00:00:00.00 HA      900_226000791733 A3    1   234
D 2017-05-05 14:52:11.29 00:00:00.00 HA      900_226000791733 A3    1     1
D 2017-05-05 14:52:12.89 00:00:00.00 HA      900_226000791733 A3    1     7
D 2017-05-05 14:52:13.50 00:00:00.00 HA      900_226000791733 A3    1     2
D 2017-05-05 14:52:14.71 00:00:00.00 HA      900_226000791733 A3    1     5
D 2017-05-05 14:52:14.51 00:00:00.00 HA      900_226000791733 A3    1     3
D 2017-05-05 14:52:16.72 00:00:00.00 HA      900_226000791733 A3    1     5
D 2017-05-05 14:52:18.13 00:00:00.00 HA      900_226000791733 A3    1     6
D 2017-05-05 14:52:18.53 00:00:00.00 HA      900_226000791733 A3    1     1
