ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.20 Tx                 A3 0.80 A4 0.94 EA 0.53   11.7 V     3.3 V   13:15:23.40
Rx 0.21 Tx                 A3 0.80 A4 0.94 EA 0.54   11.7 V     3.3 V   13:15:23.91
Rx 0.21 Tx                 A3 0.80 A4 0.94 EA 0.54   11.7 V     3.3 V   13:15:24.43

>up
Upload #28
Reader: UPSTREAM 34  Site: AA
--------- upload 28 start ---------
E 2017-05-23 13:34:38.15 upload 27 complete
E 2017-05-23 13:35:06.66 supply power ok 11.9V
E 2017-05-23 13:35:06.66 database file opened
E 2017-05-23 13:35:06.66 starting reader after power up
D 2017-05-23 13:40:52.51 00:00:00.81 HA      900_226000791733 A3    5  1699
D 2017-05-23 13:40:55.33 00:00:00.40 HA      900_226000791733 A3    3     9
D 2017-05-23 13:40:57.75 23:59:59.41 HA      900_226000791733 A3    3     4
D 2017-05-23 13:40:58.16 00:00:00.20 HA      900_226000791733 A3    2     4
D 2017-05-23 13:41:43.49 00:00:00.00 HR 0000_0000000180598569 A3    1   223
D 2017-05-23 13:41:44.71 00:00:00.20 HR 0000_0000000180598569 A3    2     5
D 2017-05-23 13:41:46.32 00:00:00.00 HR 0000_0000000180598569 A3    1     6
D 2017-05-23 13:41:47.33 00:00:00.00 HR 0000_0000000180598569 A3    1     4
D 2017-05-23 13:41:48.33 00:00:00.00 HR 0000_0000000180598569 A3    1     4
D 2017-05-23 13:41:49.54 00:00:00.00 HR 0000_0000000180598569 A3    1     5
D 2017-05-23 13:41:49.35 00:00:00.00 HR 0000_0000000180598569 A3    1     3
D 2017-05-23 13:41:50.15 00:00:00.00 HR 0000_0000000180598569 A3    1     3
D 2017-05-23 13:41:51.95 00:00:00.00 HR 0000_0000000180598569 A3    1     3
D 2017-05-23 13:41:52.76 00:00:00.00 HR 0000_0000000180598569 A3    1     3
D 2017-05-23 13:44:14.23 00:00:00.00 HR 0000_0000000180573731 A4    1  2700
D 2017-05-23 13:56:50.12 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-23 13:56:55.57 00:00:00.60 HA      900_226000791733 A3    4    26
D 2017-05-23 13:56:57.38 00:00:00.40 HA      900_226000791733 A3    3     5
D 2017-05-23 13:56:57.20 00:00:00.40 HA      900_226000791733 A3    3     1
D 2017-05-23 13:58:42.71 00:00:00.00 HR 0000_0000000180598569 A3    1   516
D 2017-05-23 13:58:42.32 00:00:00.00 HR 0000_0000000180598569 A3    1     2
D 2017-05-23 13:58:44.72 00:00:00.00 HR 0000_0000000180598569 A3    1     1
D 2017-05-23 13:58:44.32 00:00:00.00 HR 0000_0000000180598569 A3    1     2
D 2017-05-23 13:58:44.73 00:00:00.00 HR 0000_0000000180598569 A3    1     1
