ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.21 Tx                 A3 0.82 A4 0.96 EA 0.54   11.9 V     3.3 V   13:56:39.18
Rx 0.22 Tx                 A3 0.82 A4 0.96 EA 0.55   11.9 V     3.3 V   13:56:39.69
Rx 0.20 Tx                 A3 0.83 A4 0.96 EA 0.54   11.9 V     3.3 V   13:56:40.20

>up
Upload #31
Reader: UPSTREAM 34  Site: AA
--------- upload 31 start ---------
E 2017-05-27 15:16:50.33 upload 30 complete
E 2017-05-27 15:17:30.14 supply power ok 12.5V
E 2017-05-27 15:17:30.14 database file opened
E 2017-05-27 15:17:30.14 starting reader after power up
D 2017-05-27 16:19:59.32 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-27 16:27:20.87 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-27 16:34:56.70 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-27 16:42:18.44 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-27 16:49:54.07 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-27 16:57:16.20 00:00:00.00 HR 0000_0000000180573731 A4    1  4457
D 2017-05-27 17:04:51.25 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-27 17:12:13.59 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-27 17:19:48.42 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-27 17:27:11.17 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-27 17:34:45.41 00:00:00.20 HR 0000_0000000180598569 A3    2  4453
D 2017-05-27 17:42:08.57 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-27 17:49:42.62 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-27 17:57:06.17 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-27 18:04:39.82 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-27 18:12:03.55 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-27 18:19:36.93 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-27 18:27:00.92 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-27 18:34:34.14 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-27 18:41:58.07 00:00:00.20 HR 0000_0000000180573731 A4    2  4454
D 2017-05-27 18:49:31.08 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-27 18:56:55.42 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 19:04:28.04 00:00:00.20 HR 0000_0000000180598569 A3    2  4453
D 2017-05-27 19:11:52.60 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 19:19:25.03 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-27 19:26:49.97 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-27 19:34:21.97 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-27 19:41:47.16 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 19:49:18.58 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-27 19:56:44.34 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 20:04:15.16 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-27 20:11:41.55 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 20:19:11.97 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-27 20:26:38.57 00:00:00.20 HR 0000_0000000180573731 A4    2  4453
D 2017-05-27 20:34:08.58 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-27 20:41:35.98 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 20:49:05.03 00:00:00.20 HR 0000_0000000180598569 A3    2  4450
D 2017-05-27 20:56:33.07 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-27 21:04:01.85 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-27 21:11:30.26 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 21:18:58.47 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-27 21:26:27.44 00:00:00.20 HR 0000_0000000180573731 A4    2  4454
D 2017-05-27 21:33:55.04 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-27 21:41:24.64 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-27 21:48:51.67 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-27 21:56:21.89 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 22:03:48.34 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-27 22:11:19.00 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-27 22:18:44.81 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-27 22:26:16.25 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 22:33:41.28 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-27 22:41:13.33 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-27 22:48:37.75 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-27 22:56:10.64 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-27 23:03:34.24 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-27 23:11:07.71 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-27 23:18:30.70 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-27 23:26:04.76 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-27 23:33:27.15 00:00:00.21 HR 0000_0000000180598569 A3    2  4450
D 2017-05-27 23:41:01.81 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-27 23:48:23.83 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-27 23:55:58.88 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 00:03:20.08 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 00:18:16.74 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 00:25:53.04 00:00:00.00 HR 0000_0000000180573731 A4    1  8907
D 2017-05-28 00:33:13.21 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 00:40:50.10 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 00:48:09.84 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 00:55:47.13 00:00:00.20 HR 0000_0000000180573731 A4    2  4453
D 2017-05-28 01:03:06.28 00:00:00.20 HR 0000_0000000180598569 A3    2  4450
D 2017-05-28 01:10:44.37 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 01:18:02.91 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 01:25:41.40 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 01:32:59.34 00:00:00.20 HR 0000_0000000180598569 A3    2  4450
D 2017-05-28 01:40:38.23 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 01:47:56.01 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 01:55:35.11 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 02:02:52.45 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 02:10:31.76 00:00:00.20 HR 0000_0000000180573731 A4    2  4451
D 2017-05-28 02:17:48.90 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 02:25:28.60 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-28 02:32:45.57 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 02:40:25.48 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 02:47:42.00 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 02:55:22.27 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 03:02:38.57 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 03:10:19.06 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 03:17:35.02 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 03:25:15.73 00:00:00.20 HR 0000_0000000180573731 A4    2  4451
D 2017-05-28 03:40:12.54 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-28 03:47:28.07 00:00:00.00 HR 0000_0000000180598569 A3    1  8902
D 2017-05-28 03:55:09.37 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 04:02:24.48 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 04:10:06.01 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-28 04:17:20.92 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 04:25:02.83 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 04:32:17.37 00:00:00.20 HR 0000_0000000180598569 A3    2  4450
D 2017-05-28 04:39:59.68 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 04:47:13.78 00:00:00.20 HR 0000_0000000180598569 A3    2  4449
D 2017-05-28 04:54:56.47 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 05:02:10.38 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 05:09:53.27 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 05:17:06.56 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 05:24:50.27 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 05:32:02.93 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 05:39:47.05 00:00:00.21 HR 0000_0000000180573731 A4    2  4452
D 2017-05-28 05:46:59.57 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 06:01:55.96 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 06:09:40.85 00:00:00.00 HR 0000_0000000180573731 A4    1  8905
D 2017-05-28 06:16:52.33 00:00:00.20 HR 0000_0000000180598569 A3    2  4450
D 2017-05-28 06:24:37.81 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 06:31:49.07 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 06:39:34.77 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 06:46:45.63 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 06:54:31.75 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 07:01:42.43 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-28 07:09:28.52 00:00:00.20 HR 0000_0000000180573731 A4    2  4452
D 2017-05-28 07:16:39.18 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-28 07:24:25.70 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 07:31:36.18 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-28 07:39:22.68 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 07:46:32.95 00:00:00.21 HR 0000_0000000180598569 A3    2  4452
D 2017-05-28 07:54:19.88 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 08:01:30.14 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-28 08:16:27.36 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-28 08:24:14.27 00:00:00.00 HR 0000_0000000180573731 A4    1  8909
D 2017-05-28 08:31:24.54 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-28 08:39:11.26 00:00:00.20 HR 0000_0000000180573731 A4    2  4453
D 2017-05-28 08:46:21.90 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-28 08:54:08.61 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 09:01:19.49 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 09:09:05.80 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 09:16:17.07 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 09:24:03.17 00:00:00.20 HR 0000_0000000180573731 A4    2  4455
D 2017-05-28 09:31:14.63 00:00:00.20 HR 0000_0000000180598569 A3    2  4456
D 2017-05-28 09:39:00.55 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 09:46:12.42 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 09:53:57.91 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 10:01:10.22 00:00:00.00 HR 0000_0000000180598569 A3    1  4457
D 2017-05-28 10:08:55.14 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 10:16:07.83 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 10:23:52.55 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 10:31:05.66 00:00:00.00 HR 0000_0000000180598569 A3    1  4457
D 2017-05-28 10:38:50.16 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-28 10:46:03.47 00:00:00.00 HR 0000_0000000180598569 A3    1  4457
D 2017-05-28 10:53:47.55 00:00:00.20 HR 0000_0000000180573731 A4    2  4455
D 2017-05-28 11:01:01.04 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 11:08:45.35 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-28 11:15:58.65 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 11:23:42.98 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-28 11:30:56.24 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 11:38:40.74 00:00:00.00 HR 0000_0000000180573731 A4    1  4457
D 2017-05-28 11:45:53.81 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 11:53:38.70 00:00:00.00 HR 0000_0000000180573731 A4    1  4458
D 2017-05-28 12:00:51.20 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-28 12:15:48.74 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 12:23:34.23 00:00:00.00 HR 0000_0000000180573731 A4    1  8915
D 2017-05-28 12:30:45.91 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-28 12:38:31.82 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-28 12:45:42.89 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-28 12:53:29.19 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 13:00:39.85 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-28 13:08:26.94 00:00:00.00 HR 0000_0000000180573731 A4    1  4457
D 2017-05-28 13:15:37.00 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-28 13:30:34.18 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-28 13:38:23.11 00:00:00.00 HR 0000_0000000180573731 A4    1  8918
D 2017-05-28 13:45:31.54 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-28 13:53:21.67 00:00:00.00 HR 0000_0000000180573731 A4    1  4461
D 2017-05-28 14:00:29.11 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-28 14:08:20.24 00:00:00.00 HR 0000_0000000180573731 A4    1  4461
D 2017-05-28 14:15:26.47 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-28 14:23:18.23 00:00:00.00 HR 0000_0000000180573731 A4    1  4458
D 2017-05-28 14:30:23.67 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-28 14:38:16.03 00:00:00.00 HR 0000_0000000180573731 A4    1  4457
D 2017-05-28 14:45:20.63 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-28 14:53:13.98 00:00:00.00 HR 0000_0000000180573731 A4    1  4458
D 2017-05-28 15:00:17.39 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-28 15:08:11.92 00:00:00.00 HR 0000_0000000180573731 A4    1  4458
D 2017-05-28 15:15:14.35 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-28 15:23:09.93 00:00:00.00 HR 0000_0000000180573731 A4    1  4458
D 2017-05-28 15:30:11.33 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-28 15:38:08.31 00:00:00.00 HR 0000_0000000180573731 A4    1  4460
D 2017-05-28 15:45:08.48 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-28 15:53:06.89 00:00:00.00 HR 0000_0000000180573731 A4    1  4461
D 2017-05-28 16:00:05.46 00:00:00.20 HR 0000_0000000180598569 A3    2  4453
D 2017-05-28 16:08:05.28 00:00:00.00 HR 0000_0000000180573731 A4    1  4460
D 2017-05-28 16:15:02.63 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-28 16:23:03.23 00:00:00.20 HR 0000_0000000180573731 A4    2  4458
D 2017-05-28 16:29:59.59 00:00:00.20 HR 0000_0000000180598569 A3    2  4453
D 2017-05-28 16:38:01.02 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-28 16:44:56.60 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-28 16:52:58.77 00:00:00.00 HR 0000_0000000180573731 A4    1  4457
D 2017-05-28 16:59:53.30 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-28 17:07:56.31 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-28 17:14:50.05 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-28 17:22:53.83 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-28 17:29:46.58 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 17:37:51.20 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 17:44:43.12 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 17:52:48.73 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-28 17:59:39.45 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 18:07:46.09 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 18:14:35.81 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 18:22:43.43 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 18:29:32.32 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-28 18:37:40.77 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 18:44:28.47 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 18:52:38.13 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 18:59:24.82 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 19:07:35.49 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 19:14:20.97 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 19:22:32.84 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-28 19:29:17.36 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 19:37:30.06 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 19:44:13.52 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 19:52:27.21 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 19:59:09.87 00:00:00.00 HR 0000_0000000180598569 A3    1  4450
D 2017-05-28 20:07:24.37 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 20:14:06.06 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 20:22:21.56 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-28 20:29:02.24 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 20:37:18.58 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 20:43:58.46 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 20:52:15.60 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 20:58:54.63 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 21:07:12.54 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 21:13:50.76 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 21:22:09.50 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 21:28:46.96 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 21:37:06.33 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 21:43:42.96 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-28 21:52:03.13 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 21:58:38.98 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-28 22:06:59.71 00:00:00.20 HR 0000_0000000180573731 A4    2  4451
D 2017-05-28 22:13:34.92 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-28 22:21:56.49 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-28 22:28:30.91 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-28 22:36:53.29 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-28 22:43:27.14 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-28 22:51:50.32 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 22:58:23.14 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-28 23:06:47.35 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 23:21:44.41 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 23:28:15.40 00:00:00.00 HR 0000_0000000180598569 A3    1  8898
D 2017-05-28 23:36:41.39 00:00:00.20 HR 0000_0000000180573731 A4    2  4453
D 2017-05-28 23:51:38.59 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-28 23:58:07.80 00:00:00.00 HR 0000_0000000180598569 A3    1  8899
D 2017-05-29 00:06:35.40 00:00:00.20 HR 0000_0000000180573731 A4    2  4452
D 2017-05-29 00:13:03.78 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-29 00:21:32.56 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-29 00:27:59.96 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-29 00:36:29.38 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-29 00:42:56.12 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-29 00:51:26.32 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-29 00:57:52.28 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-29 01:06:23.30 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-29 01:12:48.24 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-29 01:21:20.26 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-29 01:27:44.41 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-29 01:36:17.26 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-29 01:42:40.42 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-29 01:51:14.06 00:00:00.20 HR 0000_0000000180573731 A4    2  4452
D 2017-05-29 01:57:36.40 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
D 2017-05-29 02:06:11.04 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-29 02:12:32.58 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-29 02:21:08.01 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-29 02:27:28.75 00:00:00.00 HR 0000_0000000180598569 A3    1  4449
D 2017-05-29 02:36:04.82 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-29 02:42:24.73 00:00:00.00 HR 0000_0000000180598569 A3    1  4448
