
----------------------------------------
JN2112.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
06/19/12	20:28:35	00:00:00	R	0000_0000000174764773	1	4442	A1
06/19/12	20:43:29	00:00:00	R	0000_0000000174764773	1	4442	A1
06/19/12	20:58:24	00:00:00	R	0000_0000000174764773	1	4442	A1
06/19/12	21:13:18	00:00:00	R	0000_0000000174764773	1	4441	A1
06/19/12	21:28:12	00:00:00	R	0000_0000000174764773	1	4570	A1
06/19/12	21:43:07	00:00:00	R	0000_0000000174764773	1	4440	A1
06/19/12	21:58:01	00:00:00	R	0000_0000000174764773	1	4441	A1
06/19/12	22:12:56	00:00:00	R	0000_0000000174764773	1	4527	A1
06/19/12	22:27:50	00:00:00	R	0000_0000000174764773	1	6173	A1
06/19/12	22:42:45	00:00:00	R	0000_0000000174764773	2	4629	A1
06/19/12	22:57:39	00:00:00	R	0000_0000000174764773	2	6472	A1
06/19/12	23:12:34	00:00:00	R	0000_0000000174764773	1	5568	A1
06/19/12	23:27:29	00:00:00	R	0000_0000000174764773	1	8029	A1
06/19/12	23:42:23	00:00:00	R	0000_0000000174764773	1	8086	A1
06/19/12	23:57:17	00:00:00	R	0000_0000000174764773	1	6802	A1
06/20/12	00:12:12	00:00:00	R	0000_0000000174764773	1	4901	A1
06/20/12	00:27:06	00:00:00	R	0000_0000000174764773	1	6823	A1
06/20/12	00:42:01	00:00:00	R	0000_0000000174764773	1	6971	A1
06/20/12	00:56:56	00:00:00	R	0000_0000000174764773	1	4501	A1
06/20/12	01:11:50	00:00:00	R	0000_0000000174764773	1	4581	A1
06/20/12	01:26:44	00:00:00	R	0000_0000000174764773	1	4462	A1
06/20/12	01:41:39	00:00:00	R	0000_0000000174764773	1	4551	A1
06/20/12	01:56:33	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	02:11:27	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	02:26:22	00:00:00	R	0000_0000000174764773	1	4504	A1
06/20/12	02:41:17	00:00:00	R	0000_0000000174764773	1	4511	A1
06/20/12	02:56:11	00:00:00	R	0000_0000000174764773	2	4480	A1
06/20/12	03:11:05	00:00:00	R	0000_0000000174764773	1	4660	A1
06/20/12	03:26:00	00:00:00	R	0000_0000000174764773	1	4923	A1
06/20/12	03:40:54	00:00:00	R	0000_0000000174764773	1	6541	A1
06/20/12	03:55:49	00:00:00	R	0000_0000000174764773	1	6370	A1
06/20/12	04:10:43	00:00:00	R	0000_0000000174764773	1	6167	A1
06/20/12	04:25:38	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	04:40:32	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	04:55:26	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	05:10:21	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	05:25:15	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	05:40:10	00:00:00	R	0000_0000000174764773	2	4441	A1
06/20/12	05:55:04	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	06:09:58	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	06:24:53	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	06:39:47	00:00:00	R	0000_0000000174764773	1	4442	A1
06/20/12	06:54:42	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	07:09:36	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	07:24:30	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	07:39:24	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	07:54:19	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	08:09:13	00:00:00	R	0000_0000000174764773	1	4441	A1
06/20/12	08:24:07	00:00:00	R	0000_0000000174764773	1	4440	A1
