
----------------------------------------
MA3112.log
detection date	time	duration	tag type	tag id	read count	empty record count	antenna num
05/30/12	07:23:01	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	07:37:55	00:00:00	R	0000_0000000174764773	1	4443	A1
05/30/12	07:52:50	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	08:07:44	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	08:22:38	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	08:37:33	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	08:52:27	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	09:07:22	00:00:00	R	0000_0000000174764773	1	4444	A1
05/30/12	09:22:16	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	09:37:10	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	09:52:05	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	10:06:59	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	10:21:53	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	10:36:47	00:00:00	R	0000_0000000174764773	2	4441	A1
05/30/12	10:51:42	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	11:06:36	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	11:21:30	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	11:36:25	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	11:51:19	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	12:06:13	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	12:21:08	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	12:36:02	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	12:50:56	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	13:05:50	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	13:20:45	00:00:00	R	0000_0000000174764773	2	4441	A1
05/30/12	13:35:39	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	13:50:33	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	14:05:27	00:00:00	R	0000_0000000174764773	1	4440	A1
05/30/12	14:20:22	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	14:35:16	00:00:00	R	0000_0000000174764773	1	4440	A1
05/30/12	14:50:10	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	15:05:04	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	15:19:58	00:00:00	R	0000_0000000174764773	1	4440	A1
05/30/12	15:34:52	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	15:49:46	00:00:00	R	0000_0000000174764773	2	4440	A1
05/30/12	16:04:40	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	16:19:35	00:00:00	R	0000_0000000174764773	2	4441	A1
05/30/12	16:34:29	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	16:49:23	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	17:04:18	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	17:19:12	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	17:34:07	00:00:00	R	0000_0000000174764773	1	4443	A1
05/30/12	17:49:01	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	18:03:55	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	18:18:49	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	18:33:43	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	18:48:38	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	19:03:32	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	19:18:26	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	19:33:20	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	19:48:15	00:00:00	R	0000_0000000174764773	2	4442	A1
05/30/12	20:03:09	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	20:18:03	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	20:32:58	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	20:47:52	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	21:02:47	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	21:17:41	00:00:00	R	0000_0000000174764773	2	4441	A1
05/30/12	21:32:35	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	21:47:29	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	22:02:24	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	22:17:18	00:00:00	R	0000_0000000174764773	1	4442	A1
05/30/12	22:32:13	00:00:00	R	0000_0000000174764773	1	4443	A1
05/30/12	22:47:07	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	23:02:01	00:00:00	R	0000_0000000174764773	2	4441	A1
05/30/12	23:16:56	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	23:31:50	00:00:00	R	0000_0000000174764773	1	4441	A1
05/30/12	23:46:44	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	00:01:39	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	00:16:33	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	00:31:28	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	00:46:22	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	01:01:16	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	01:16:11	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	01:31:05	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	01:45:59	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	02:00:54	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	02:15:48	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	02:30:42	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	02:45:37	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	03:00:31	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	03:15:25	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	03:30:19	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	03:45:14	00:00:00	R	0000_0000000174764773	2	4441	A1
05/31/12	04:00:08	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	04:15:03	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	04:29:57	00:00:00	R	0000_0000000174764773	1	4443	A1
05/31/12	04:44:52	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	04:59:46	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	05:14:40	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	05:29:35	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	05:44:29	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	05:59:23	00:00:00	R	0000_0000000174764773	2	4442	A1
05/31/12	06:14:17	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	06:29:12	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	06:44:06	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	06:59:00	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	07:13:55	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	07:28:49	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	07:43:43	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	07:58:37	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	08:13:31	00:00:00	R	0000_0000000174764773	2	4440	A1
05/31/12	08:28:25	00:00:00	R	0000_0000000174764773	1	4441	A1
05/31/12	08:43:20	00:00:00	R	0000_0000000174764773	1	4442	A1
05/31/12	08:58:14	00:00:00	R	0000_0000000174764773	2	4440	A1
05/31/12	09:13:08	00:00:00	R	0000_0000000174764773	1	4440	A1
