

>ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.24 Tx A1 0.86                         EA 0.53   11.9 V     3.3 V   11:48:17.98
Rx 0.21 Tx A1 0.89                         EA 0.54   11.9 V     3.3 V   11:48:18.50
Rx 0.23 Tx A1 0.88                         EA 0.54   11.9 V     3.3 V   11:48:19.02

>up
Upload #9
Reader: Noname  Site: AA
--------- upload 9 start ---------
E 2014-06-16 11:04:03.53 upload 8 complete
E 2014-06-16 11:05:23.41 supply power ok 12.6V
E 2014-06-16 11:05:23.41 database file opened
E 2014-06-16 11:05:23.41 starting reader after power up
D 2014-06-16 11:06:37.18 00:00:00.05 HR 0000_0000000181177664 A1    2  1620
D 2014-06-16 11:06:37.32 00:00:00.04 HR 0000_0000000181177664 A1    2     1
D 2014-06-16 11:06:37.49 00:00:00.05 HR 0000_0000000181177664 A1    2     2
D 2014-06-16 11:06:37.62 00:00:00.05 HR 0000_0000000181177664 A1    2     1
D 2014-06-16 11:06:41.72 00:00:00.05 HR 0000_0000000181177664 A1    2    96
D 2014-06-16 11:06:41.86 00:00:00.04 HR 0000_0000000181177664 A1    2     1
D 2014-06-16 11:06:41.04 00:00:00.05 HR 0000_0000000181177664 A1    2     2
D 2014-06-16 11:06:41.17 00:00:00.05 HR 0000_0000000181177664 A1    2     1
D 2014-06-16 11:06:41.35 00:00:00.05 HR 0000_0000000181177664 A1    2     2
D 2014-06-16 11:06:42.96 00:00:00.00 HR 0000_0000000181177664 A1    1    17
D 2014-06-16 11:06:42.09 00:00:00.05 HR 0000_0000000181177664 A1    2     2
D 2014-06-16 11:06:42.22 00:00:00.05 HR 0000_0000000181177664 A1    2     1
D 2014-06-16 11:06:42.40 00:00:00.00 HR 0000_0000000181177664 A1    1     2
D 2014-06-16 11:06:54.24 00:00:00.00 HA      900_226000080255 A1    1   213
D 2014-06-16 11:06:54.41 00:00:00.00 HA      900_226000080255 A1    1     3
D 2014-06-16 11:06:54.54 00:00:00.05 HA      900_226000080255 A1    2     2
D 2014-06-16 11:06:54.72 00:00:00.00 HA      900_226000080255 A1    1     2
D 2014-06-16 11:06:54.85 00:00:00.05 HA      900_226000080255 A1    2     2
D 2014-06-16 11:06:54.98 23:59:59.05 HA      900_226000080255 A1    2     1
D 2014-06-16 11:06:54.16 00:00:00.05 HA      900_226000080255 A1    2     2
D 2014-06-16 11:08:03.82 00:00:00.05 HR 0000_0000000180573731 A1    2  1618
D 2014-06-16 11:23:01.37 00:00:00.00 HR 0000_0000000180573731 A1    1 21599
D 2014-06-16 11:23:01.46 00:00:00.04 HR 0000_0000000180573731 A1    2     1
D 2014-06-16 11:37:59.00 00:00:00.05 HR 0000_0000000180573731 A1    2 21586
D 2014-06-16 11:52:56.58 00:00:00.00 HR 0000_0000000180573731 A1    1 21591
D 2014-06-16 11:52:56.66 00:00:00.05 HR 0000_0000000180573731 A1    2     1
D 2014-06-16 12:07:54.30 00:00:00.05 HR 0000_0000000180573731 A1    2 21585
D 2014-06-16 12:07:54.47 00:00:00.05 HR 0000_0000000180573731 A1    2     2
D 2014-06-16 12:22:52.26 00:00:00.05 HR 0000_0000000180573731 A1    2 21589
D 2014-06-16 12:22:52.39 00:00:00.00 HR 0000_0000000180573731 A1    1     1
D 2014-06-16 12:37:50.18 00:00:00.00 HR 0000_0000000180573731 A1    1 21590
D 2014-06-16 12:37:50.31 00:00:00.05 HR 0000_0000000180573731 A1    2     2
D 2014-06-16 12:52:48.54 00:00:00.04 HR 0000_0000000180573731 A1    2 21600
E 2014-06-16 12:52:49.24 Kick start -- not scanning
D 2014-06-16 13:07:47.07 00:00:00.05 HR 0000_0000000180573731 A1    2 21572
D 2014-06-16 13:07:47.21 00:00:00.00 HR 0000_0000000180573731 A1    1     1
D 2014-06-16 13:22:45.55 00:00:00.05 HR 0000_0000000180573731 A1    2 21603
D 2014-06-16 13:22:45.73 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 13:37:44.29 00:00:00.04 HR 0000_0000000180573731 A1    2 21609
D 2014-06-16 13:37:44.46 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 13:52:43.06 00:00:00.05 HR 0000_0000000180573731 A1    2 21612
D 2014-06-16 13:52:43.19 00:00:00.00 HR 0000_0000000180573731 A1    1     1
D 2014-06-16 14:07:41.58 00:00:00.00 HR 0000_0000000180573731 A1    1 21604
D 2014-06-16 14:07:41.70 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 14:22:40.28 00:00:00.05 HR 0000_0000000180573731 A1    2 21609
D 2014-06-16 14:22:40.41 00:00:00.00 HR 0000_0000000180573731 A1    1     1
D 2014-06-16 14:37:39.00 00:00:00.05 HR 0000_0000000180573731 A1    2 21610
D 2014-06-16 14:37:39.18 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 14:52:37.76 00:00:00.00 HR 0000_0000000180573731 A1    1 21611
D 2014-06-16 15:07:36.19 00:00:00.00 HR 0000_0000000180573731 A1    1 21606
D 2014-06-16 15:07:36.32 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 15:22:34.92 00:00:00.00 HR 0000_0000000180573731 A1    1 21610
D 2014-06-16 15:22:34.06 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 15:37:33.53 00:00:00.00 HR 0000_0000000180573731 A1    1 21608
D 2014-06-16 15:37:33.66 00:00:00.05 HR 0000_0000000180573731 A1    2     2
D 2014-06-16 15:52:32.17 00:00:00.04 HR 0000_0000000180573731 A1    2 21608
D 2014-06-16 15:52:32.30 00:00:00.00 HR 0000_0000000180573731 A1    1     1
D 2014-06-16 16:07:30.41 00:00:00.00 HR 0000_0000000180573731 A1    1 21598
D 2014-06-16 16:07:30.54 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 16:22:28.54 00:00:00.05 HR 0000_0000000180573731 A1    2 21597
D 2014-06-16 16:37:26.48 00:00:00.05 HR 0000_0000000180573731 A1    2 21594
D 2014-06-16 16:52:24.38 00:00:00.05 HR 0000_0000000180573731 A1    2 21593
D 2014-06-16 17:07:22.16 00:00:00.00 HR 0000_0000000180573731 A1    1 21589
D 2014-06-16 17:07:22.25 00:00:00.05 HR 0000_0000000180573731 A1    2     1
D 2014-06-16 17:22:19.95 00:00:00.05 HR 0000_0000000180573731 A1    2 21587
D 2014-06-16 17:22:20.13 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 17:37:17.66 00:00:00.00 HR 0000_0000000180573731 A1    1 21584
D 2014-06-16 17:37:17.79 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 17:52:15.27 00:00:00.05 HR 0000_0000000180573731 A1    2 21582
D 2014-06-16 18:07:12.88 00:00:00.00 HR 0000_0000000180573731 A1    1 21584
D 2014-06-16 18:07:12.02 00:00:00.05 HR 0000_0000000180573731 A1    2     2
D 2014-06-16 18:22:10.48 00:00:00.04 HR 0000_0000000180573731 A1    2 21581
D 2014-06-16 18:22:10.61 00:00:00.05 HR 0000_0000000180573731 A1    2     1
D 2014-06-16 18:37:08.17 00:00:00.05 HR 0000_0000000180573731 A1    2 21584
D 2014-06-16 18:37:08.35 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 18:52:05.91 00:00:00.05 HR 0000_0000000180573731 A1    2 21585
D 2014-06-16 18:52:06.09 00:00:00.00 HR 0000_0000000180573731 A1    1     2
D 2014-06-16 19:07:03.68 00:00:00.05 HR 0000_0000000180573731 A1    2 21586
D 2014-06-16 19:07:03.81 00:00:00.05 HR 0000_0000000180573731 A1    2     1
D 2014-06-16 19:22:01.13 00:00:00.00 HR 0000_0000000180573731 A1    1 21578
D 2014-06-16 19:22:01.22 00:00:00.04 HR 0000_0000000180573731 A1    2     1
D 2014-06-16 19:36:58.62 00:00:00.04 HR 0000_0000000180573731 A1    2 21579
D 2014-06-16 19:36:58.75 00:00:00.05 HR 0000_0000000180573731 A1    2     1
