up
Upload #23
Reader: Noname  Site: AA
--------- upload 23 start ---------
E 2015-04-20 19:00:53.69 upload 22 complete
E 2015-04-21 16:17:39.64 supply power ok 12.4V
E 2015-04-21 16:17:39.64 database file opened
E 2015-04-21 16:17:39.64 starting reader after power up
D 2015-04-21 16:19:02.89 23:59:59.20 HA      900_226000080312 A1    2     1
D 2015-04-21 16:19:02.49 00:00:01.82 HA      900_226000080312 A1    5     1
D 2015-04-21 16:19:05.92 00:00:01.00 HA      900_226000080312 A1    6     7
D 2015-04-21 16:19:07.33 00:00:04.25 HA      900_226000080312 A1   22     1
D 2015-04-21 16:19:11.98 00:00:02.63 HA      900_226000080312 A1   14     1
D 2015-04-21 16:19:14.01 00:00:01.80 HA      900_226000080312 A1    5     1
D 2015-04-21 16:19:25.47 00:00:00.82 HR 0000_0000000181177678 A1    5    47
D 2015-04-21 16:19:28.70 00:00:01.42 HR 0000_0000000181177678 A1    8    11
D 2015-04-21 16:19:36.76 00:00:00.40 HA      900_226000080312 A1    3    32
D 2015-04-21 16:19:39.18 00:00:01.20 HA      900_226000080312 A1    2    14
D 2015-04-21 16:19:43.20 00:00:00.00 HA      900_226000080312 A1    1    13
D 2015-04-21 16:19:43.60 00:00:00.20 HA      900_226000080312 A1    2     1
D 2015-04-21 16:19:44.22 00:00:00.00 HA      900_226000080312 A1    1     1
D 2015-04-21 16:19:49.05 00:00:00.40 HA      900_226000080312 A1    3    23
D 2015-04-21 16:19:49.85 23:59:59.41 HA      900_226000080312 A1    3     1
D 2015-04-21 16:19:50.66 00:00:00.41 HA      900_226000080312 A1    3     1
D 2015-04-21 16:19:51.67 00:00:00.00 HA      900_226000080312 A1    1     2
D 2015-04-21 16:19:51.08 00:00:00.00 HA      900_226000080312 A1    1     1
D 2015-04-21 16:19:55.10 00:00:00.00 HA      900_226000080312 A1    1    14
D 2015-04-21 16:19:56.12 00:00:00.00 HA      900_226000080312 A1    1     4
D 2015-04-21 16:19:56.72 00:00:00.00 HA      900_226000080312 A1    1     2
D 2015-04-21 16:19:56.13 00:00:00.00 HA      900_226000080312 A1    1     1
D 2015-04-21 16:19:56.53 00:00:01.61 HA      900_226000080312 A1    4     1
D 2015-04-21 16:20:45.63 00:00:00.20 HA      900_226000080312 A1    2   235
D 2015-04-21 16:20:46.44 00:00:00.41 HA      900_226000080312 A1    3     2
D 2015-04-21 16:21:11.80 00:00:00.61 HA      900_226000080312 A1    4   123
D 2015-04-21 16:21:13.21 00:00:00.20 HA      900_226000080312 A1    2     3
D 2015-04-21 16:21:17.45 00:00:00.40 HA      900_226000080312 A1    3    19
D 2015-04-21 16:21:19.06 00:00:00.00 HA      900_226000080312 A1    1     5
D 2015-04-21 16:21:52.68 00:00:00.60 HA      900_226000080312 A1    4   166
D 2015-04-21 16:21:54.29 00:00:00.21 HA      900_226000080312 A1    2     4
E 2015-04-21 16:22:27.52 parameter change: mux sequence '1'
E 2015-04-21 16:22:31.35 parameter change: mux sequence '13'
E 2015-04-21 16:22:36.55 parameter change: mux sequence '1'
E 2015-04-21 16:23:05.57 parameter change: mux sequence '13'
D 2015-04-21 16:23:09.65 00:00:00.41 HR 0000_0000000181177679 A3    3  1442
D 2015-04-21 16:23:10.46 00:00:00.21 HR 0000_0000000181177679 A3    2     1
E 2015-04-21 16:23:15.09 parameter change: mux sequence '1'
D 2015-04-21 16:23:18.31 00:00:00.20 HR 0000_0000000181177679 A1    3   596
D 2015-04-21 16:24:49.55 00:00:00.00 HA      900_226000080312 A1    1   904
D 2015-04-21 16:25:00.31 00:00:00.00 HR 0000_0000000181177678 A1    1   106
D 2015-04-21 16:25:01.92 00:00:00.00 HR 0000_0000000181177678 A1    1    15
D 2015-04-21 16:25:03.53 00:00:00.00 HR 0000_0000000181177678 A1    1    15
E 2015-04-21 16:25:14.72 parameter change: mux sequence '13'
D 2015-04-21 16:25:27.67 00:00:00.00 HA      900_226000080312 A1    1   175
D 2015-04-21 16:25:38.34 00:00:00.00 HR 0000_0000000181177678 A1    1    52
D 2015-04-21 16:25:39.94 00:00:00.00 HR 0000_0000000181177678 A1    1     7
E 2015-04-21 16:27:54.75 parameter change: mux sequence '1'
D 2015-04-21 16:28:16.82 00:00:00.00 HR 0000_0000000181177679 A1    1   866
D 2015-04-21 16:28:16.32 00:00:00.00 HR 0000_0000000181177679 A1    1     4
D 2015-04-21 16:28:22.06 00:00:00.00 HR 0000_0000000181177679 A1    1    46
D 2015-04-21 16:28:22.56 00:00:00.00 HR 0000_0000000181177679 A1    1     4
D 2015-04-21 16:28:25.18 00:00:00.00 HR 0000_0000000181177679 A1    1    25
E 2015-04-21 16:28:41.92 parameter change: mux sequence '13'
D 2015-04-21 16:29:26.04 00:00:00.80 HR 0000_0000000181177679 A3    5  1014
D 2015-04-21 16:29:32.58 00:00:00.81 HR 0000_0000000181177679 A1    5   418
D 2015-04-21 16:29:34.40 00:00:00.60 HR 0000_0000000181177679 A1    4     4
D 2015-04-21 16:29:36.02 00:00:00.80 HR 0000_0000000181177679 A1    5     4
D 2015-04-21 16:29:49.31 00:00:01.20 HA      900_226000080312 A1    7    61
D 2015-04-21 16:29:51.52 00:00:04.45 HA      900_226000080312 A1   23     4
D 2015-04-21 16:30:06.63 00:00:00.00 HR 0000_0000000181177679 A1    1    52
D 2015-04-21 16:30:16.80 00:00:01.82 HR 0000_0000000181177679 A3   10   247
D 2015-04-21 16:30:19.43 00:00:01.42 HR 0000_0000000181177679 A3    8     3
D 2015-04-21 16:31:04.95 00:00:00.20 HR 0000_0000000181177679 A3    2   218
D 2015-04-21 16:31:18.94 00:00:01.82 HA      900_226000080312 A1   10   358
D 2015-04-21 16:31:20.37 00:00:02.40 HA      900_226000080312 A1    3     2
D 2015-04-21 16:31:23.59 00:00:02.44 HA      900_226000080312 A1   18     3
D 2015-04-21 16:31:26.43 00:00:00.00 HA      900_226000080312 A1    1     1
D 2015-04-21 16:31:29.46 00:00:00.80 HA      900_226000080312 A1    5    14
D 2015-04-21 16:32:11.92 00:00:00.21 HR 0000_0000000181177679 A1    2   206
D 2015-04-21 16:32:12.53 00:00:00.00 HR 0000_0000000181177679 A1    1     1
D 2015-04-21 16:35:05.70 00:00:00.00 HR 0000_0000000180598569 A1    1   859
D 2015-04-21 16:35:07.51 00:00:00.00 HR 0000_0000000180598569 A1    1     3
D 2015-04-21 16:35:07.11 00:00:00.00 HR 0000_0000000180598569 A1    1     2
D 2015-04-21 16:35:07.51 00:00:00.00 HR 0000_0000000180598569 A1    1     1
D 2015-04-21 16:35:08.12 00:00:00.00 HR 0000_0000000180598569 A1    1     2
D 2015-04-21 16:35:08.52 00:00:02.02 HR 0000_0000000180598569 A1   11     1
D 2015-04-21 16:35:16.38 00:00:00.21 HR 0000_0000000180598569 A1    2    28
D 2015-04-21 16:35:17.40 00:00:00.00 HR 0000_0000000180598569 A1    1     3
D 2015-04-21 16:35:18.41 00:00:00.00 HR 0000_0000000180598569 A1    1     4
D 2015-04-21 16:50:15.19 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-21 17:05:11.98 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-21 17:20:08.80 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-21 17:26:55.02 00:00:01.21 HR 0000_0000000181177679 A3    7 16636
D 2015-04-21 17:27:14.05 00:00:01.62 HR 0000_0000000181177678 A1    9  2111
D 2015-04-21 17:27:16.68 00:00:00.60 HR 0000_0000000181177678 A1    4     4
D 2015-04-21 17:27:21.51 00:00:01.42 HR 0000_0000000181177678 A1    8    20
D 2015-04-21 17:27:33.61 00:00:01.42 HA      900_226000080312 A1    8    52
D 2015-04-21 17:35:05.64 00:00:00.00 HR 0000_0000000180598569 A1    1  2237
D 2015-04-21 17:50:02.28 00:00:00.20 HR 0000_0000000180598569 A1    2  4452
D 2015-04-21 18:04:59.08 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 18:19:55.88 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-21 18:34:52.50 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 18:49:49.14 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 19:04:45.79 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 19:19:42.39 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 19:34:38.97 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 19:49:35.60 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 20:04:32.20 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 20:19:28.80 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 20:34:25.21 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-21 20:49:21.79 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 21:04:18.41 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 21:19:15.02 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 21:34:11.47 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-21 21:49:07.86 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-21 22:04:04.43 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 22:19:01.05 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-21 22:33:57.46 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-21 22:48:53.84 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-21 23:03:50.28 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-21 23:18:46.67 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-21 23:33:43.10 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-21 23:48:39.48 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 00:03:35.88 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 00:18:32.26 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 00:33:28.64 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 00:48:24.80 00:00:00.20 HR 0000_0000000180598569 A1    2  4450
D 2015-04-22 01:03:21.37 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 01:18:17.53 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 01:33:13.88 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 01:48:10.27 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 02:03:06.65 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 02:18:03.03 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 02:32:59.43 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 02:47:55.82 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 03:02:52.21 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 03:17:48.60 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 03:32:44.80 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 03:47:41.18 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 04:02:37.53 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 04:17:33.69 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 04:32:30.07 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 04:47:26.28 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 05:02:22.45 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 05:17:18.84 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 05:32:15.05 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 05:47:11.44 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 06:02:07.82 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 06:17:04.02 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 06:32:00.42 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 06:46:56.58 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 07:01:52.78 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 07:16:49.18 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 07:31:45.59 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 07:46:42.00 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 08:01:38.41 00:00:00.20 HR 0000_0000000180598569 A1    2  4451
D 2015-04-22 08:16:35.06 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 08:31:31.52 00:00:00.20 HR 0000_0000000180598569 A1    2  4451
D 2015-04-22 08:46:28.15 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 09:01:24.82 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 09:16:21.49 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 09:31:18.31 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 09:46:15.08 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 10:01:11.85 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 10:16:08.61 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 10:31:05.37 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 10:46:01.93 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 11:00:58.54 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 11:15:55.15 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 11:30:51.94 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 11:30:55.97 00:00:01.01 HR 0000_0000000181177678 A1    6    19
D 2015-04-22 11:30:57.59 00:00:00.61 HR 0000_0000000181177678 A1    4     2
D 2015-04-22 11:30:58.00 00:00:01.41 HR 0000_0000000181177678 A1    3     3
D 2015-04-22 11:31:00.42 00:00:00.61 HR 0000_0000000181177678 A1    4     4
D 2015-04-22 11:31:01.43 00:00:00.40 HR 0000_0000000181177678 A1    3     1
D 2015-04-22 11:45:48.66 00:00:00.00 HR 0000_0000000180598569 A1    1  4402
D 2015-04-22 12:00:45.50 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 12:15:42.25 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 12:30:39.07 00:00:00.20 HR 0000_0000000180598569 A1    2  4452
D 2015-04-22 12:45:36.01 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 13:00:33.00 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2015-04-22 13:15:29.97 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2015-04-22 13:30:26.96 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2015-04-22 13:45:24.35 00:00:00.00 HR 0000_0000000180598569 A1    1  4456
D 2015-04-22 14:00:21.35 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2015-04-22 14:15:18.07 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 14:30:15.02 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2015-04-22 14:45:11.79 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 15:00:08.51 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 15:15:05.08 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 15:30:01.65 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 15:44:58.07 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 15:59:54.49 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 16:14:51.06 00:00:00.20 HR 0000_0000000180598569 A1    2  4452
D 2015-04-22 16:29:47.65 00:00:00.20 HR 0000_0000000180598569 A1    2  4451
D 2015-04-22 16:44:44.22 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 16:59:40.85 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 17:14:37.46 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 17:29:33.86 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 17:44:30.37 00:00:00.20 HR 0000_0000000180598569 A1    2  4452
D 2015-04-22 17:59:26.88 00:00:00.21 HR 0000_0000000180598569 A1    2  4452
D 2015-04-22 18:14:23.50 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-22 18:29:20.11 00:00:00.00 HR 0000_0000000180598569 A1    1  4454
D 2015-04-22 18:44:16.58 00:00:00.20 HR 0000_0000000180598569 A1    2  4452
D 2015-04-22 18:59:13.15 00:00:00.20 HR 0000_0000000180598569 A1    2  4451
D 2015-04-22 19:14:09.68 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 19:29:06.08 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 19:44:02.72 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 19:58:59.12 00:00:00.20 HR 0000_0000000180598569 A1    2  4451
D 2015-04-22 20:13:55.77 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 20:28:52.41 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 20:43:48.84 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 20:58:45.49 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 21:13:41.89 00:00:00.21 HR 0000_0000000180598569 A1    2  4451
D 2015-04-22 21:28:38.56 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 21:43:35.02 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 21:58:31.69 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-22 22:13:28.20 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 22:28:24.66 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 22:43:21.17 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 22:58:17.66 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 23:13:14.14 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-22 23:28:10.62 00:00:00.20 HR 0000_0000000180598569 A1    2  4451
D 2015-04-22 23:43:07.13 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-22 23:58:03.62 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 00:12:59.93 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 00:27:56.26 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 00:42:52.74 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 00:57:49.00 00:00:00.20 HR 0000_0000000180598569 A1    2  4450
D 2015-04-23 01:12:45.46 00:00:00.20 HR 0000_0000000180598569 A1    2  4450
D 2015-04-23 01:27:41.86 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 01:42:38.29 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 01:57:34.71 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 02:12:30.95 00:00:00.21 HR 0000_0000000180598569 A1    2  4450
D 2015-04-23 02:27:27.39 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 02:42:23.80 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 02:57:20.20 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 03:12:16.43 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 03:27:12.62 00:00:00.20 HR 0000_0000000180598569 A1    2  4450
D 2015-04-23 03:42:09.06 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 03:57:05.47 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 04:12:01.87 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 04:26:58.25 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 04:41:54.44 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 04:56:50.82 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 05:11:47.22 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 05:26:43.41 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 05:41:39.75 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 05:56:36.13 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 06:11:32.51 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 06:26:28.68 00:00:00.20 HR 0000_0000000180598569 A1    2  4450
D 2015-04-23 06:41:25.08 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 06:56:21.44 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 07:11:17.66 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 07:26:14.02 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 07:41:10.47 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 07:56:06.95 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 08:11:03.47 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 08:25:59.98 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 08:40:56.32 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 08:55:52.90 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 09:10:49.46 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 09:25:45.90 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 09:40:42.57 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 09:55:38.96 00:00:00.20 HR 0000_0000000180598569 A1    2  4450
D 2015-04-23 10:10:35.60 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2015-04-23 10:25:32.20 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 10:40:28.80 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 10:55:25.51 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 11:10:22.22 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 11:25:18.78 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 11:40:15.38 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 11:55:11.99 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 12:10:08.60 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 12:25:05.22 00:00:00.00 HR 0000_0000000180598569 A1    1  4451
D 2015-04-23 12:40:01.83 00:00:00.20 HR 0000_0000000180598569 A1    2  4451
D 2015-04-23 12:54:58.65 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-23 13:09:55.33 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-23 13:24:52.22 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-23 13:39:48.86 00:00:00.22 HR 0000_0000000180598569 A1    2  4452
D 2015-04-23 13:54:45.73 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-23 14:09:42.39 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-23 14:24:39.26 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-23 14:39:36.09 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
D 2015-04-23 14:54:32.74 00:00:00.00 HR 0000_0000000180598569 A1    1  4452
D 2015-04-23 15:09:29.60 00:00:00.00 HR 0000_0000000180598569 A1    1  4453
--------- upload 23 done ---------
303 records

>ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.24 Tx A1 0.96         A3 0.90         EA 0.58   11.7 V     3.3 V   15:16:36.77
Rx 0.20 Tx A1 0.95         A3 0.90         EA 0.55   11.7 V     3.3 V   15:16:37.28
Rx 0.20 Tx A1 0.93         A3 0.90         EA 0.55   11.8 V     3.3 V   15:16:37.79
Rx 0.22 Tx A1 0.95         A3 0.90         EA 0.57   11.7 V     3.3 V   15:16:38.31
Rx 0.22 Tx A1 0.96         A3 0.90         EA 0.57   11.8 V     3.3 V   15:16:38.82

>
