ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.20 Tx                 A3 0.87 A4 0.96 EA 0.55   11.7 V     3.3 V   14:38:55.73
Rx 0.21 Tx                 A3 0.87 A4 0.96 EA 0.56   11.7 V     3.3 V   14:38:56.25
Rx 0.22 Tx                 A3 0.87 A4 0.97 EA 0.57   11.7 V     3.3 V   14:38:56.76

>up
Upload #18
Reader: UPSTREAM 34  Site: AA
--------- upload 18 start ---------
E 2017-05-08 14:13:14.90 upload 17 complete
E 2017-05-08 14:24:00.86 supply power ok 12.2V
E 2017-05-08 14:24:00.86 database file opened
E 2017-05-08 14:24:00.86 starting reader after power up
D 2017-05-08 20:35:31.53 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-08 20:49:10.86 00:00:00.21 HR 0000_0000000180573731 A4    2  4450
D 2017-05-08 20:50:28.50 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 21:04:07.46 00:00:00.00 HR 0000_0000000180573731 A4    1  4450
D 2017-05-08 21:05:25.50 00:00:00.20 HR 0000_0000000180598569 A3    2  4453
D 2017-05-08 21:19:04.05 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-08 21:20:22.68 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 21:34:00.41 00:00:00.00 HR 0000_0000000180573731 A4    1  4450
D 2017-05-08 21:35:19.66 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 21:48:56.83 00:00:00.21 HR 0000_0000000180573731 A4    2  4450
D 2017-05-08 21:50:16.89 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-08 22:03:53.43 00:00:00.00 HR 0000_0000000180573731 A4    1  4450
D 2017-05-08 22:05:13.89 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 22:18:49.80 00:00:00.20 HR 0000_0000000180573731 A4    2  4450
D 2017-05-08 22:20:10.85 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 22:33:46.40 00:00:00.00 HR 0000_0000000180573731 A4    1  4450
D 2017-05-08 22:35:07.66 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-08 22:50:04.64 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 23:03:39.14 00:00:00.00 HR 0000_0000000180573731 A4    1  8901
D 2017-05-08 23:05:01.61 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 23:19:58.56 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 23:33:31.64 00:00:00.00 HR 0000_0000000180573731 A4    1  8900
D 2017-05-08 23:34:55.52 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-08 23:48:27.78 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-08 23:49:52.46 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 00:03:23.96 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 00:04:49.25 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 00:18:20.30 00:00:00.00 HR 0000_0000000180573731 A4    1  4450
D 2017-05-09 00:19:46.20 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 00:33:16.43 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 00:34:43.14 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 00:48:12.61 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 00:49:39.93 00:00:00.21 HR 0000_0000000180598569 A3    2  4452
D 2017-05-09 01:03:08.81 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 01:04:36.91 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 01:18:04.84 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 01:19:33.77 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 01:33:01.06 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 01:34:30.58 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 01:47:57.05 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 01:49:27.37 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 02:02:53.02 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 02:04:24.16 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 02:17:49.04 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 02:19:20.76 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-09 02:32:45.01 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 02:34:17.56 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 02:47:41.00 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 02:49:14.34 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 03:02:36.95 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 03:04:11.10 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 03:17:32.94 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 03:19:07.68 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-09 03:32:29.09 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 03:34:04.43 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 03:47:25.04 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 03:49:01.20 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 04:02:21.00 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 04:03:57.78 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-09 04:17:17.02 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 04:18:54.60 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 04:33:51.22 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-09 04:47:09.07 00:00:00.00 HR 0000_0000000180573731 A4    1  8897
D 2017-05-09 04:48:48.04 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 05:03:44.83 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 05:17:01.05 00:00:00.00 HR 0000_0000000180573731 A4    1  8897
D 2017-05-09 05:18:41.44 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-09 05:31:57.03 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 05:33:38.21 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 05:46:52.98 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 05:48:34.79 00:00:00.00 HR 0000_0000000180598569 A3    1  4451
D 2017-05-09 06:01:49.17 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 06:03:31.57 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 06:16:45.37 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 06:18:28.37 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 06:31:41.33 00:00:00.00 HR 0000_0000000180573731 A4    1  4448
D 2017-05-09 06:33:25.15 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 06:46:37.71 00:00:00.00 HR 0000_0000000180573731 A4    1  4450
D 2017-05-09 06:48:21.92 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 07:01:34.07 00:00:00.00 HR 0000_0000000180573731 A4    1  4450
D 2017-05-09 07:03:18.72 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 07:16:30.32 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 07:18:15.75 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 07:31:26.51 00:00:00.20 HR 0000_0000000180573731 A4    2  4449
D 2017-05-09 07:33:12.54 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 07:46:22.90 00:00:00.00 HR 0000_0000000180573731 A4    1  4449
D 2017-05-09 07:48:09.54 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 08:01:19.46 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 08:03:06.52 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 08:16:16.10 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 08:18:03.52 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 08:31:12.46 00:00:00.00 HR 0000_0000000180573731 A4    1  4450
D 2017-05-09 08:33:00.30 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 08:46:09.09 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 08:47:57.53 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-09 09:01:05.67 00:00:00.20 HR 0000_0000000180573731 A4    2  4451
D 2017-05-09 09:02:54.74 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-09 09:16:02.64 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 09:17:51.91 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-09 09:30:59.27 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 09:32:49.35 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-09 09:45:55.89 00:00:00.21 HR 0000_0000000180573731 A4    2  4451
D 2017-05-09 09:47:46.76 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-09 10:00:52.73 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 10:02:44.20 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-09 10:15:49.53 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 10:17:41.80 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-09 10:30:46.36 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 10:32:39.45 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-09 10:47:37.28 00:00:00.00 HR 0000_0000000180598569 A3    1  4457
D 2017-05-09 11:00:39.63 00:00:00.00 HR 0000_0000000180573731 A4    1  8903
D 2017-05-09 11:02:35.14 00:00:00.00 HR 0000_0000000180598569 A3    1  4457
D 2017-05-09 11:17:33.14 00:00:00.00 HR 0000_0000000180598569 A3    1  4458
D 2017-05-09 11:30:33.24 00:00:00.00 HR 0000_0000000180573731 A4    1  8905
D 2017-05-09 11:32:31.36 00:00:00.00 HR 0000_0000000180598569 A3    1  4459
D 2017-05-09 11:45:30.05 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 11:47:29.57 00:00:00.00 HR 0000_0000000180598569 A3    1  4459
D 2017-05-09 12:00:27.07 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-09 12:02:27.80 00:00:00.00 HR 0000_0000000180598569 A3    1  4459
D 2017-05-09 12:15:24.33 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-09 12:17:25.87 00:00:00.21 HR 0000_0000000180598569 A3    2  4458
D 2017-05-09 12:30:21.18 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 12:32:24.56 00:00:00.00 HR 0000_0000000180598569 A3    1  4460
D 2017-05-09 12:45:18.27 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-09 12:47:22.82 00:00:00.00 HR 0000_0000000180598569 A3    1  4459
D 2017-05-09 13:00:15.69 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-09 13:02:21.48 00:00:00.00 HR 0000_0000000180598569 A3    1  4461
D 2017-05-09 13:15:13.53 00:00:00.00 HR 0000_0000000180573731 A4    1  4457
D 2017-05-09 13:17:20.33 00:00:00.00 HR 0000_0000000180598569 A3    1  4462
D 2017-05-09 13:30:11.81 00:00:00.00 HR 0000_0000000180573731 A4    1  4459
D 2017-05-09 13:32:19.01 00:00:00.00 HR 0000_0000000180598569 A3    1  4461
D 2017-05-09 13:45:09.89 00:00:00.20 HR 0000_0000000180573731 A4    2  4458
D 2017-05-09 13:47:17.87 00:00:00.00 HR 0000_0000000180598569 A3    1  4462
D 2017-05-09 14:00:08.12 00:00:00.00 HR 0000_0000000180573731 A4    1  4458
D 2017-05-09 14:02:16.73 00:00:00.00 HR 0000_0000000180598569 A3    1  4462
D 2017-05-09 14:15:06.42 00:00:00.20 HR 0000_0000000180573731 A4    2  4460
D 2017-05-09 14:17:15.56 00:00:00.00 HR 0000_0000000180598569 A3    1  4463
D 2017-05-09 14:30:04.88 00:00:00.00 HR 0000_0000000180573731 A4    1  4461
D 2017-05-09 14:32:14.28 00:00:00.00 HR 0000_0000000180598569 A3    1  4463
D 2017-05-09 14:45:02.71 00:00:00.00 HR 0000_0000000180573731 A4    1  4458
D 2017-05-09 14:47:12.45 00:00:00.00 HR 0000_0000000180598569 A3    1  4460
D 2017-05-09 15:00:00.55 00:00:00.00 HR 0000_0000000180573731 A4    1  4458
D 2017-05-09 15:02:10.70 00:00:00.00 HR 0000_0000000180598569 A3    1  4460
D 2017-05-09 15:14:58.70 00:00:00.00 HR 0000_0000000180573731 A4    1  4460
D 2017-05-09 15:17:08.72 00:00:00.20 HR 0000_0000000180598569 A3    2  4459
D 2017-05-09 15:32:07.07 00:00:00.00 HR 0000_0000000180598569 A3    1  4458
D 2017-05-09 15:44:54.95 00:00:00.00 HR 0000_0000000180573731 A4    1  8920
D 2017-05-09 15:47:05.09 00:00:00.00 HR 0000_0000000180598569 A3    1  4461
D 2017-05-09 15:59:52.69 00:00:00.00 HR 0000_0000000180573731 A4    1  4459
D 2017-05-09 16:02:02.83 00:00:00.00 HR 0000_0000000180598569 A3    1  4459
D 2017-05-09 16:14:50.01 00:00:00.00 HR 0000_0000000180573731 A4    1  4457
D 2017-05-09 16:17:00.36 00:00:00.00 HR 0000_0000000180598569 A3    1  4458
D 2017-05-09 16:29:47.24 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-09 16:31:58.22 00:00:00.00 HR 0000_0000000180598569 A3    1  4459
D 2017-05-09 16:46:55.94 00:00:00.00 HR 0000_0000000180598569 A3    1  4457
D 2017-05-09 16:59:41.60 00:00:00.00 HR 0000_0000000180573731 A4    1  8909
D 2017-05-09 17:01:53.38 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-09 17:14:38.69 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-09 17:16:50.90 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-09 17:29:35.84 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-09 17:31:48.49 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-09 17:46:46.15 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-09 17:59:30.28 00:00:00.00 HR 0000_0000000180573731 A4    1  8909
D 2017-05-09 18:01:43.47 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-09 18:14:27.50 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-09 18:16:41.06 00:00:00.00 HR 0000_0000000180598569 A3    1  4458
D 2017-05-09 18:29:24.46 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-09 18:31:38.23 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-09 18:44:21.55 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-09 18:46:35.54 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-09 18:59:18.55 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-09 19:01:32.56 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-09 19:14:15.51 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-09 19:16:29.73 00:00:00.00 HR 0000_0000000180598569 A3    1  4454
D 2017-05-09 19:29:12.27 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 19:31:26.69 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 19:44:09.23 00:00:00.00 HR 0000_0000000180573731 A4    1  4453
D 2017-05-09 19:46:23.67 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 19:59:06.01 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 20:01:20.62 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 20:16:17.63 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 20:28:59.58 00:00:00.00 HR 0000_0000000180573731 A4    1  8905
D 2017-05-09 20:31:14.42 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 20:43:56.15 00:00:00.20 HR 0000_0000000180573731 A4    2  4451
D 2017-05-09 20:46:11.36 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 20:58:52.94 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 21:01:08.38 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 21:13:49.74 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 21:16:05.17 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 21:28:46.28 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 21:31:02.10 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 21:43:43.02 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 21:45:59.05 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 21:58:39.57 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 22:00:56.02 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 22:13:36.16 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 22:15:52.78 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 22:28:32.86 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 22:30:49.69 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 22:43:29.42 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 22:45:46.44 00:00:00.20 HR 0000_0000000180598569 A3    2  4452
D 2017-05-09 22:58:26.13 00:00:00.00 HR 0000_0000000180573731 A4    1  4452
D 2017-05-09 23:00:43.37 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 23:13:22.88 00:00:00.21 HR 0000_0000000180573731 A4    2  4452
D 2017-05-09 23:15:40.14 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 23:28:19.69 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 23:30:37.15 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-09 23:43:16.29 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-09 23:45:33.92 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-09 23:58:12.87 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-10 00:00:30.74 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-10 00:13:09.46 00:00:00.20 HR 0000_0000000180573731 A4    2  4451
D 2017-05-10 00:15:27.71 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-10 00:28:06.20 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-10 00:30:24.46 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-10 00:43:02.76 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-10 00:45:21.22 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-10 00:57:59.29 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-10 01:00:18.15 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-10 01:12:55.82 00:00:00.21 HR 0000_0000000180573731 A4    2  4451
D 2017-05-10 01:27:52.40 00:00:00.20 HR 0000_0000000180573731 A4    2  4450
D 2017-05-10 01:30:11.68 00:00:00.00 HR 0000_0000000180598569 A3    1  8905
D 2017-05-10 01:45:08.59 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-10 01:57:45.65 00:00:00.00 HR 0000_0000000180573731 A4    1  8903
D 2017-05-10 02:00:05.51 00:00:00.00 HR 0000_0000000180598569 A3    1  4453
D 2017-05-10 02:12:42.16 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-10 02:15:02.20 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
D 2017-05-10 02:27:38.67 00:00:00.00 HR 0000_0000000180573731 A4    1  4451
D 2017-05-10 02:29:58.92 00:00:00.00 HR 0000_0000000180598569 A3    1  4452
