ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.21 Tx                 A3 0.91 A4 0.98 EA 0.57   12.4 V     3.3 V   14:50:11.85
Rx 0.21 Tx                 A3 0.91 A4 0.98 EA 0.57   12.4 V     3.3 V   14:50:12.36
Rx 0.21 Tx                 A3 0.91 A4 0.98 EA 0.57   12.4 V     3.3 V   14:50:12.87

>up
Upload #16
Reader: UPSTREAM 34  Site: AA
--------- upload 16 start ---------
E 2017-05-04 15:57:20.03 upload 15 complete
E 2017-05-04 16:00:41.76 supply power ok 11.8V
E 2017-05-04 16:00:41.76 database file opened
E 2017-05-04 16:00:41.76 starting reader after power up
D 2017-05-04 16:07:52.20 00:00:00.00 HR 0000_0000000180598569 A3    1  2120
D 2017-05-04 16:11:09.45 00:00:00.00 HR 0000_0000000180573731 A4    1  3098
D 2017-05-04 16:26:07.56 00:00:00.00 HR 0000_0000000180573731 A4    1  4459
D 2017-05-04 16:31:17.65 00:00:00.00 HA      900_226000791733 A4    1  1539
D 2017-05-04 16:31:19.67 00:00:00.00 HA      900_226000791733 A4    1     4
D 2017-05-04 16:31:19.07 00:00:00.40 HA      900_226000791733 A4    3     1
D 2017-05-04 16:31:20.48 00:00:00.61 HA      900_226000791733 A4    4     4
D 2017-05-04 16:31:22.29 00:00:01.62 HA      900_226000791733 A4    9     5
D 2017-05-04 16:31:38.71 00:00:01.02 HA      900_226000791733 A3    6  7083
D 2017-05-04 16:31:41.14 00:00:00.60 HA      900_226000791733 A3    4     6
D 2017-05-04 16:31:41.55 00:00:02.40 HA      900_226000791733 A3    3     3
D 2017-05-04 16:31:44.17 00:00:01.01 HA      900_226000791733 A3    6     5
D 2017-05-04 16:37:47.82 00:00:00.00 HR 0000_0000000180598569 A3    1  1800
D 2017-05-04 16:41:05.06 00:00:00.00 HR 0000_0000000180573731 A4    1  2885
D 2017-05-04 16:52:45.29 00:00:00.00 HR 0000_0000000180598569 A3    1  4456
D 2017-05-04 16:56:02.72 00:00:00.00 HR 0000_0000000180573731 A4    1  4457
D 2017-05-04 17:07:42.97 00:00:00.00 HR 0000_0000000180598569 A3    1  4457
D 2017-05-04 17:11:00.23 00:00:00.00 HR 0000_0000000180573731 A4    1  4456
D 2017-05-04 17:22:40.69 00:00:00.00 HR 0000_0000000180598569 A3    1  4457
D 2017-05-04 17:25:57.56 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
D 2017-05-04 17:37:38.07 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-04 17:40:54.89 00:00:00.22 HR 0000_0000000180573731 A4    2  4455
D 2017-05-04 17:52:35.39 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-04 17:55:52.22 00:00:00.00 HR 0000_0000000180573731 A4    1  4454
D 2017-05-04 18:07:32.69 00:00:00.00 HR 0000_0000000180598569 A3    1  4455
D 2017-05-04 18:10:49.55 00:00:00.00 HR 0000_0000000180573731 A4    1  4455
