ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.20 Tx                 A3 0.71 A4 0.95 EA 0.51   11.9 V     3.3 V   14:39:27.04
Rx 0.21 Tx                 A3 0.76 A4 0.95 EA 0.53   11.9 V     3.3 V   14:39:27.54
Rx 0.20 Tx                 A3 0.77 A4 0.95 EA 0.52   11.9 V     3.3 V   14:39:28.07

>up
Upload #32
Reader: UPSTREAM 34  Site: AA
--------- upload 32 start ---------
E 2017-05-30 13:56:49.01 upload 31 complete
E 2017-05-30 13:58:26.94 supply power ok 11.9V
E 2017-05-30 13:58:26.94 database file opened
E 2017-05-30 13:58:26.95 starting reader after power up
D 2017-05-30 13:58:51.50 00:00:00.00 HR 0000_0000000180573731 A4    1   103
E 2017-05-30 14:11:31.85 supply power ok 12.3V
E 2017-05-30 14:11:31.85 database file opened
E 2017-05-30 14:11:31.85 starting reader after power up
D 2017-05-30 14:12:17.74 00:00:00.20 HA      900_226000791733 A4    2   209
D 2017-05-30 14:12:18.56 00:00:00.00 HA      900_226000791733 A4    1     2
D 2017-05-30 14:12:18.17 00:00:00.00 HA      900_226000791733 A4    1     2
D 2017-05-30 14:12:20.37 00:00:00.00 HA      900_226000791733 A4    1     5
D 2017-05-30 14:12:20.97 00:00:00.00 HA      900_226000791733 A4    1     2
D 2017-05-30 14:12:21.38 00:00:00.00 HA      900_226000791733 A4    1     1
D 2017-05-30 14:12:21.19 00:00:00.00 HA      900_226000791733 A4    1     3
D 2017-05-30 14:12:25.61 00:00:00.00 HA      900_226000791733 A4    1    16
D 2017-05-30 14:12:25.02 00:00:00.00 HA      900_226000791733 A4    1     1
D 2017-05-30 14:12:26.02 00:00:00.00 HA      900_226000791733 A4    1     4
D 2017-05-30 14:12:47.47 00:00:00.00 HA      900_226000791733 A3    1   357
D 2017-05-30 14:12:47.87 00:00:00.60 HA      900_226000791733 A3    4     1
D 2017-05-30 14:12:48.08 00:00:02.62 HA      900_226000791733 A3    9     2
D 2017-05-30 14:12:52.90 00:00:00.00 HA      900_226000791733 A3    1     5
D 2017-05-30 14:12:52.31 00:00:00.20 HA      900_226000791733 A3    2     1
D 2017-05-30 14:12:53.93 00:00:00.81 HA      900_226000791733 A3    5     6
D 2017-05-30 14:18:13.51 00:00:00.00 HR 0000_0000000180598569 A3    1  1582
