ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.21 Tx A1 1.91                         EA 1.05   13.1 V     3.3 V   14:36:28.67
Rx 0.22 Tx A1 1.90 A2 0.81                 EA 0.78   13.1 V     3.3 V   14:36:29.19
Rx 0.21 Tx A1 1.90 A2 0.82                 EA 0.77   13.1 V     3.3 V   14:36:29.70

>up
Upload #21
Reader: DOWNSTREAM 12  Site: AA
--------- upload 21 start ---------
E 2017-05-25 13:25:33.24 upload 20 complete
E 2017-05-25 13:32:23.33 supply power ok 12.7V
E 2017-05-25 13:32:23.34 database file opened
E 2017-05-25 13:32:23.34 starting reader after power up
D 2017-05-25 16:04:03.69 00:00:00.20 HR 0000_0000000180843440 A2    2  4441
D 2017-05-25 16:08:47.74 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 16:18:58.44 00:00:00.00 HR 0000_0000000180843440 A2    1  4441
D 2017-05-25 16:23:41.70 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 16:33:52.63 00:00:00.20 HR 0000_0000000180843440 A2    2  4439
D 2017-05-25 16:38:35.67 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 16:48:47.40 00:00:00.20 HR 0000_0000000180843440 A2    2  4441
D 2017-05-25 16:53:29.62 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-25 17:03:41.93 00:00:00.00 HR 0000_0000000180843440 A2    1  4440
D 2017-05-25 17:08:23.76 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 17:18:36.29 00:00:00.20 HR 0000_0000000180843440 A2    2  4440
D 2017-05-25 17:23:17.73 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-25 17:33:30.65 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-25 17:38:11.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 17:48:24.86 00:00:00.00 HR 0000_0000000180843440 A2    1  4439
D 2017-05-25 17:53:05.89 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 18:07:59.85 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 18:18:13.37 00:00:00.00 HR 0000_0000000180843440 A2    1  8880
D 2017-05-25 18:22:54.00 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-25 18:33:07.37 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-25 18:37:47.82 00:00:00.21 HR 0000_0000000180843403 A1    2  4437
D 2017-05-25 18:48:01.55 00:00:00.20 HR 0000_0000000180843440 A2    2  4439
D 2017-05-25 18:52:41.99 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 19:02:55.72 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-25 19:07:35.95 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 19:17:49.71 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-25 19:22:29.93 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 19:32:43.69 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-25 19:37:23.96 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 19:47:37.51 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 19:52:17.95 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 20:02:31.31 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 20:07:11.95 00:00:00.21 HR 0000_0000000180843403 A1    2  4438
D 2017-05-25 20:22:06.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 20:32:18.70 00:00:00.00 HR 0000_0000000180843440 A2    1  8874
D 2017-05-25 20:37:00.35 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-25 20:47:12.46 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 20:51:54.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-25 21:02:06.26 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 21:06:48.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 21:17:00.25 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-25 21:21:42.47 00:00:00.20 HR 0000_0000000180843403 A1    2  4438
D 2017-05-25 21:31:54.17 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-25 21:36:36.61 00:00:00.00 HR 0000_0000000180843403 A1    1  4438
D 2017-05-25 21:46:47.75 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-25 21:51:30.40 00:00:00.20 HR 0000_0000000180843403 A1    2  4437
D 2017-05-25 22:01:41.47 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 22:06:24.69 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-25 22:16:35.00 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-25 22:21:18.87 00:00:00.21 HR 0000_0000000180843403 A1    2  4439
D 2017-05-25 22:31:28.61 00:00:00.20 HR 0000_0000000180843440 A2    2  4436
D 2017-05-25 22:36:13.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-25 22:46:22.60 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 22:51:07.47 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-25 23:01:16.41 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 23:06:01.67 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-25 23:16:10.38 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-25 23:20:56.06 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-05-25 23:31:04.16 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 23:35:50.23 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-05-25 23:45:57.93 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-25 23:50:44.60 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 00:00:51.70 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 00:05:38.98 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-05-26 00:15:45.68 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-26 00:20:33.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 00:30:39.24 00:00:00.20 HR 0000_0000000180843440 A2    2  4436
D 2017-05-26 00:35:27.52 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-05-26 00:45:33.18 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 00:50:21.66 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 01:00:27.13 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-26 01:05:16.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2017-05-26 01:15:21.09 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-26 01:20:10.60 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-05-26 01:30:14.88 00:00:00.20 HR 0000_0000000180843440 A2    2  4437
D 2017-05-26 01:35:04.96 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-05-26 01:45:08.83 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 01:49:59.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 02:00:02.62 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 02:04:53.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-05-26 02:14:56.60 00:00:00.00 HR 0000_0000000180843440 A2    1  4438
D 2017-05-26 02:19:47.70 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 02:29:50.36 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 02:34:41.85 00:00:00.21 HR 0000_0000000180843403 A1    2  4439
D 2017-05-26 02:44:44.08 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 02:49:36.18 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 02:59:37.79 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 03:04:30.30 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 03:14:31.52 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 03:19:24.65 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2017-05-26 03:29:25.28 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 03:34:18.80 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 03:44:19.00 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 03:49:12.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 03:59:12.53 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-26 04:04:07.05 00:00:00.20 HR 0000_0000000180843403 A1    2  4439
D 2017-05-26 04:14:06.25 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 04:19:01.38 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 04:28:59.97 00:00:00.00 HR 0000_0000000180843440 A2    1  4437
D 2017-05-26 04:33:55.49 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 04:43:53.67 00:00:00.20 HR 0000_0000000180843440 A2    2  4437
D 2017-05-26 04:48:49.60 00:00:00.00 HR 0000_0000000180843403 A1    1  4439
D 2017-05-26 04:58:47.40 00:00:00.00 HR 0000_0000000180843440 A2    1  4436
D 2017-05-26 05:03:43.69 00:00:00.00 HR 0000_0000000180843403 A1    1  4431
E 2017-05-27 14:21:41.23 supply power ok 13.1V
E 2017-05-27 14:21:41.23 database file opened
E 2017-05-27 14:21:41.23 starting reader after power up
D 2017-05-27 14:22:04.50 00:00:00.60 HA      900_226000791733 A1    4   116
D 2017-05-27 14:22:05.70 00:00:00.41 HA      900_226000791733 A1    3     2
D 2017-05-27 14:22:06.91 00:00:00.41 HA      900_226000791733 A1    3     3
D 2017-05-27 14:22:19.11 00:00:00.40 HA      900_226000791733 A2    3   190
D 2017-05-27 14:22:19.91 00:00:01.01 HA      900_226000791733 A2    6     1
D 2017-05-27 14:22:21.32 00:00:00.40 HA      900_226000791733 A2    3     1
D 2017-05-27 14:22:22.13 00:00:00.40 HA      900_226000791733 A2    3     1
D 2017-05-27 14:22:23.93 00:00:00.00 HA      900_226000791733 A2    1     1
D 2017-05-27 14:22:24.34 00:00:00.00 HA      900_226000791733 A2    1     1
D 2017-05-27 14:23:09.26 00:00:00.00 HR 0000_0000000180843440 A2    1   227
D 2017-05-27 14:23:09.66 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:23:10.06 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:23:19.33 00:00:00.40 HR 0000_0000000180843440 A2    3    45
D 2017-05-27 14:23:20.33 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:23:21.93 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:23:21.34 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:23:21.94 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:23:22.55 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:23:23.15 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:23:24.75 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:23:24.36 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:23:24.96 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:23:26.97 00:00:00.00 HR 0000_0000000180843440 A2    1     9
D 2017-05-27 14:23:41.07 00:00:00.40 HR 0000_0000000180843440 A2    3    69
D 2017-05-27 14:23:41.87 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:23:55.38 00:00:00.40 HR 0000_0000000180843440 A2    3    66
D 2017-05-27 14:23:56.19 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:24:22.56 00:00:00.00 HR 0000_0000000180843440 A2    1   130
D 2017-05-27 14:24:22.97 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:24:23.58 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:24:24.19 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:24:25.59 00:00:00.00 HR 0000_0000000180843440 A2    1     6
D 2017-05-27 14:24:52.38 00:00:00.00 HR 0000_0000000180843440 A2    1   132
D 2017-05-27 14:24:52.78 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:24:53.18 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:24:53.58 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:24:59.82 00:00:00.00 HR 0000_0000000180843440 A2    1    30
D 2017-05-27 14:25:00.24 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:25:00.64 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:25:01.05 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:25:01.45 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:25:03.46 00:00:00.00 HR 0000_0000000180843440 A2    1     9
D 2017-05-27 14:25:03.86 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:25:04.27 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:25:04.67 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:25:06.28 00:00:00.00 HR 0000_0000000180843440 A2    1     7
D 2017-05-27 14:25:06.68 00:00:00.20 HR 0000_0000000180843440 A2    2     1
D 2017-05-27 14:25:07.69 00:00:00.20 HR 0000_0000000180843440 A2    2     3
D 2017-05-27 14:25:08.49 00:00:00.00 HR 0000_0000000180843440 A2    1     2
D 2017-05-27 14:25:08.89 00:00:00.00 HR 0000_0000000180843440 A2    1     1
D 2017-05-27 14:25:09.50 00:00:00.20 HR 0000_0000000180843440 A2    2     2
D 2017-05-27 14:27:53.34 00:00:00.00 HR 0000_0000000180843403 A1    1  1717
D 2017-05-27 14:27:53.74 00:00:00.00 HR 0000_0000000180843403 A1    1     1
D 2017-05-27 14:27:54.15 00:00:00.00 HR 0000_0000000180843403 A1    1     1
D 2017-05-27 14:27:54.55 00:00:00.00 HR 0000_0000000180843403 A1    1     1
D 2017-05-27 14:27:55.55 00:00:00.00 HR 0000_0000000180843403 A1    1     4
D 2017-05-27 14:28:03.61 00:00:00.00 HR 0000_0000000180843403 A1    1    39
D 2017-05-27 14:28:04.22 00:00:00.00 HR 0000_0000000180843403 A1    1     2
D 2017-05-27 14:28:04.62 00:00:00.00 HR 0000_0000000180843403 A1    1     1
D 2017-05-27 14:28:05.02 00:00:00.20 HR 0000_0000000180843403 A1    2     1
D 2017-05-27 14:28:06.83 00:00:00.41 HR 0000_0000000180843403 A1    3     7
E 2017-05-27 14:33:37.04 supply power ok 13.1V
E 2017-05-27 14:33:37.04 database file opened
E 2017-05-27 14:33:37.04 starting reader after power up
E 2017-05-27 14:34:10.74 supply power ok 13.1V
E 2017-05-27 14:34:10.74 database file opened
E 2017-05-27 14:34:10.74 starting reader after power up
E 2017-05-27 14:35:19.56 supply power ok 13.1V
E 2017-05-27 14:35:19.56 database file opened
E 2017-05-27 14:35:19.56 starting reader after power up
D 2017-05-27 14:35:58.95 00:00:00.21 HA      900_226000791733 A1    2   190
D 2017-05-27 14:35:59.97 00:00:00.00 HA      900_226000791733 A1    1     3
D 2017-05-27 14:36:01.20 00:00:00.41 HA      900_226000791733 A1    3     5
D 2017-05-27 14:36:02.22 00:00:00.00 HA      900_226000791733 A1    1     2
D 2017-05-27 14:36:03.24 00:00:00.40 HA      900_226000791733 A1    3     4
D 2017-05-27 14:36:04.66 00:00:00.00 HA      900_226000791733 A1    1     4
--------- upload 21 done ---------
223 records

>ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.26 Tx A1 1.90 A2 0.82                 EA 0.80   13.1 V     3.3 V   14:36:48.77
Rx 0.21 Tx A1 1.90 A2 0.82                 EA 0.77   13.1 V     3.3 V   14:36:49.28
Rx 0.21 Tx A1 1.90 A2 0.82                 EA 0.77   13.1 V     3.3 V   14:36:49.79

>
