ad
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.20 Tx                 A3 0.88 A4 0.86 EA 0.53   12.1 V     3.3 V   13:37:35.70
Rx 0.20 Tx                 A3 0.88 A4 0.86 EA 0.53   12.1 V     3.3 V   13:37:36.23
Rx 0.20 Tx                 A3 0.88 A4 0.86 EA 0.53   12.1 V     3.3 V   13:37:36.74

>up
Upload #20
Reader: UPSTREAM 34  Site: Up
--------- upload 20 start ---------
E 2019-05-23 16:00:38.35 upload 19 complete
E 2019-05-23 16:03:46.65 supply power ok 12.6V
E 2019-05-23 16:03:46.65 database file opened
E 2019-05-23 16:03:46.65 starting reader after power up
D 2019-05-24 13:28:01.32 00:00:00.00 HR 0000_0000000180843403 A4    1  4438
D 2019-05-24 13:29:25.79 00:00:00.00 HW 0000_0000000000004896 A3    1  4461
D 2019-05-24 13:42:55.25 00:00:00.21 HR 0000_0000000180843403 A4    2  4438
D 2019-05-24 13:44:24.36 00:00:00.00 HW 0000_0000000000004896 A3    1  4461
D 2019-05-24 13:57:49.37 00:00:00.00 HR 0000_0000000180843403 A4    1  4438
D 2019-05-24 13:59:22.50 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 14:12:43.24 00:00:00.20 HR 0000_0000000180843403 A4    2  4438
D 2019-05-24 14:14:20.61 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 14:27:37.39 00:00:00.00 HR 0000_0000000180843403 A4    1  4438
D 2019-05-24 14:29:18.97 00:00:00.00 HW 0000_0000000000004896 A3    1  4460
D 2019-05-24 14:42:31.45 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 14:44:17.09 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 14:57:25.59 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 14:59:15.24 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 15:12:19.52 00:00:00.00 HR 0000_0000000180843403 A4    1  4438
D 2019-05-24 15:14:13.20 00:00:00.00 HW 0000_0000000000004896 A3    1  4458
D 2019-05-24 15:27:13.62 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 15:29:11.33 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 15:42:07.68 00:00:00.20 HR 0000_0000000180843403 A4    2  4439
D 2019-05-24 15:44:09.61 00:00:00.00 HW 0000_0000000000004896 A3    1  4460
D 2019-05-24 15:57:01.97 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 15:59:07.73 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 16:11:56.33 00:00:00.00 HR 0000_0000000180843403 A4    1  4440
D 2019-05-24 16:14:05.71 00:00:00.00 HW 0000_0000000000004896 A3    1  4458
D 2019-05-24 16:29:03.50 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 16:41:44.85 00:00:00.00 HR 0000_0000000180843403 A4    1  8880
D 2019-05-24 16:44:01.30 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 16:56:39.03 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 16:58:59.10 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 17:11:33.17 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 17:13:57.04 00:00:00.00 HW 0000_0000000000004896 A3    1  4458
D 2019-05-24 17:26:27.12 00:00:00.00 HR 0000_0000000180843403 A4    1  4438
D 2019-05-24 17:28:54.82 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 17:41:21.23 00:00:00.20 HR 0000_0000000180843403 A4    2  4439
D 2019-05-24 17:43:52.58 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 17:56:15.53 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 17:58:50.30 00:00:00.20 HW 0000_0000000000004896 A3    2  4457
D 2019-05-24 18:11:09.47 00:00:00.00 HR 0000_0000000180843403 A4    1  4438
D 2019-05-24 18:13:48.25 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 18:26:03.58 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 18:28:45.96 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 18:40:57.68 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 18:43:43.71 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 18:55:51.81 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 18:58:41.29 00:00:00.00 HW 0000_0000000000004896 A3    1  4456
D 2019-05-24 19:10:45.78 00:00:00.20 HR 0000_0000000180843403 A4    2  4438
D 2019-05-24 19:13:39.07 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 19:25:39.94 00:00:00.21 HR 0000_0000000180843403 A4    2  4438
D 2019-05-24 19:28:36.86 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 19:40:34.14 00:00:00.00 HR 0000_0000000180843403 A4    1  4438
D 2019-05-24 19:43:34.69 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 19:55:28.23 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 19:58:32.39 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 20:10:22.27 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 20:13:30.04 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-24 20:25:16.46 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-24 20:28:27.71 00:00:00.00 HW 0000_0000000000004896 A3    1  4456
D 2019-05-24 20:40:10.63 00:00:00.00 HR 0000_0000000180843403 A4    1  4441
D 2019-05-24 20:43:25.26 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 20:55:04.72 00:00:00.00 HR 0000_0000000180843403 A4    1  4443
D 2019-05-24 20:58:22.76 00:00:00.00 HW 0000_0000000000004896 A3    1  4460
D 2019-05-24 21:09:58.70 00:00:00.00 HR 0000_0000000180843403 A4    1  4441
D 2019-05-24 21:13:20.38 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 21:24:52.84 00:00:00.00 HR 0000_0000000180843403 A4    1  4443
D 2019-05-24 21:28:17.74 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 21:39:47.05 00:00:00.00 HR 0000_0000000180843403 A4    1  4443
D 2019-05-24 21:43:15.17 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 21:54:41.28 00:00:00.00 HR 0000_0000000180843403 A4    1  4444
D 2019-05-24 21:58:12.62 00:00:00.00 HW 0000_0000000000004896 A3    1  4460
D 2019-05-24 22:13:10.22 00:00:00.00 HW 0000_0000000000004896 A3    1  4461
D 2019-05-24 22:24:29.56 00:00:00.00 HR 0000_0000000180843403 A4    1  8888
D 2019-05-24 22:28:07.66 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 22:39:23.73 00:00:00.00 HR 0000_0000000180843403 A4    1  4443
D 2019-05-24 22:43:05.14 00:00:00.00 HW 0000_0000000000004896 A3    1  4460
D 2019-05-24 22:54:17.95 00:00:00.00 HR 0000_0000000180843403 A4    1  4443
D 2019-05-24 22:58:02.72 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-24 23:09:12.46 00:00:00.00 HR 0000_0000000180843403 A4    1  4442
D 2019-05-24 23:13:00.40 00:00:00.00 HW 0000_0000000000004896 A3    1  4458
D 2019-05-24 23:24:06.69 00:00:00.00 HR 0000_0000000180843403 A4    1  4443
D 2019-05-24 23:27:57.94 00:00:00.00 HW 0000_0000000000004896 A3    1  4460
D 2019-05-24 23:39:01.00 00:00:00.00 HR 0000_0000000180843403 A4    1  4444
D 2019-05-24 23:42:55.66 00:00:00.00 HW 0000_0000000000004896 A3    1  4461
D 2019-05-24 23:53:55.20 00:00:00.00 HR 0000_0000000180843403 A4    1  4444
D 2019-05-24 23:57:53.09 00:00:00.00 HW 0000_0000000000004896 A3    1  4460
D 2019-05-25 00:12:50.49 00:00:00.00 HW 0000_0000000000004896 A3    1  4460
D 2019-05-25 00:23:43.94 00:00:00.00 HR 0000_0000000180843403 A4    1  8890
D 2019-05-25 00:27:47.74 00:00:00.00 HW 0000_0000000000004896 A3    1  4458
D 2019-05-25 00:42:44.90 00:00:00.00 HW 0000_0000000000004896 A3    1  4455
D 2019-05-25 00:53:32.60 00:00:00.00 HR 0000_0000000180843403 A4    1  8883
D 2019-05-25 00:57:42.25 00:00:00.00 HW 0000_0000000000004896 A3    1  4456
D 2019-05-25 01:12:39.27 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-25 01:23:21.17 00:00:00.00 HR 0000_0000000180843403 A4    1  8888
D 2019-05-25 01:27:36.57 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-25 01:38:15.41 00:00:00.00 HR 0000_0000000180843403 A4    1  4444
D 2019-05-25 01:42:33.82 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-25 01:57:31.14 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-25 02:12:28.22 00:00:00.20 HW 0000_0000000000004896 A3    2  4458
D 2019-05-25 02:22:58.18 00:00:00.00 HR 0000_0000000180843403 A4    1 13334
D 2019-05-25 02:27:25.63 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-25 02:37:52.57 00:00:00.00 HR 0000_0000000180843403 A4    1  4445
D 2019-05-25 02:42:22.65 00:00:00.00 HW 0000_0000000000004896 A3    1  4458
D 2019-05-25 02:52:46.79 00:00:00.00 HR 0000_0000000180843403 A4    1  4444
D 2019-05-25 02:57:19.90 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-25 03:07:41.23 00:00:00.00 HR 0000_0000000180843403 A4    1  4445
D 2019-05-25 03:12:17.18 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-25 03:22:35.60 00:00:00.00 HR 0000_0000000180843403 A4    1  4444
D 2019-05-25 03:27:14.45 00:00:00.00 HW 0000_0000000000004896 A3    1  4458
D 2019-05-25 03:37:30.05 00:00:00.00 HR 0000_0000000180843403 A4    1  4444
D 2019-05-25 03:42:11.81 00:00:00.00 HW 0000_0000000000004896 A3    1  4459
D 2019-05-25 03:52:24.36 00:00:00.00 HR 0000_0000000180843403 A4    1  4444
D 2019-05-25 03:57:08.98 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-25 04:07:18.61 00:00:00.20 HR 0000_0000000180843403 A4    2  4442
D 2019-05-25 04:12:06.26 00:00:00.00 HW 0000_0000000000004896 A3    1  4458
D 2019-05-25 04:22:13.17 00:00:00.00 HR 0000_0000000180843403 A4    1  4443
D 2019-05-25 04:27:03.62 00:00:00.00 HW 0000_0000000000004896 A3    1  4457
D 2019-05-25 04:37:07.53 00:00:00.00 HR 0000_0000000180843403 A4    1  4440
D 2019-05-25 04:42:00.69 00:00:00.00 HW 0000_0000000000004896 A3    1  4453
D 2019-05-25 04:52:01.80 00:00:00.00 HR 0000_0000000180843403 A4    1  4439
D 2019-05-25 04:56:57.75 00:00:00.00 HW 0000_0000000000004896 A3    1  4453
D 2019-05-25 05:11:54.93 00:00:00.00 HW 0000_0000000000004896 A3    1  4454
D 2019-05-25 05:21:50.52 00:00:00.00 HR 0000_0000000180843403 A4    1  8881
D 2019-05-25 05:26:52.29 00:00:00.00 HW 0000_0000000000004896 A3    1  4455
