ad  up
Upload #16
Reader: Noame  Site: AAяяяяяяя
--------- upload 16 start ---------
    Date        Time      Duration  Type        Tag ID       Ant Count  Gap
E 2018-06-07 15:27:31.96 upload 15 complete
E 2018-06-07 15:40:19.20 supply power ok 12.4V
E 2018-06-07 15:40:19.20 database file opened
E 2018-06-07 15:40:19.20 starting reader after power up
D 2018-06-07 15:40:46.13 00:00:02.21 HA      900_228000093612 A1   12   104
D 2018-06-07 15:41:06.67 00:00:00.80 HA      900_226000791727 A1    5    90
D 2018-06-07 15:41:40.80 00:00:00.20 HA      900_226000791733 A2    2   374
D 2018-06-07 15:41:41.40 00:00:00.40 HA      900_226000791733 A2    3     1
D 2018-06-07 15:41:42.21 00:00:00.40 HA      900_226000791733 A2    3     1
D 2018-06-07 15:41:44.22 00:00:00.00 HA      900_226000791733 A2    1     7
D 2018-06-07 15:41:45.43 00:00:01.21 HA      900_226000791733 A2    7     5
D 2018-06-07 15:41:46.03 00:00:02.22 HA      900_226000791733 A2    7     1
D 2018-06-07 15:41:48.85 00:00:00.00 HA      900_226000791733 A2    1     2
D 2018-06-07 15:44:43.59 00:00:00.00 HR 0000_0000000180598569 A1    1  1072
D 2018-06-07 15:46:07.86 00:00:00.00 HR 0000_0000000180843403 A2    1  1285
D 2018-06-07 15:59:39.94 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2018-06-07 16:01:01.60 00:00:00.20 HR 0000_0000000180843403 A2    2  4437
D 2018-06-07 16:14:36.08 00:00:00.00 HR 0000_0000000180598569 A1    1  4449
D 2018-06-07 16:15:55.53 00:00:00.00 HR 0000_0000000180843403 A2    1  4437
D 2018-06-07 16:29:32.47 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2018-06-07 16:30:49.30 00:00:00.00 HR 0000_0000000180843403 A2    1  4437
D 2018-06-07 16:44:28.59 00:00:00.00 HR 0000_0000000180598569 A1    1  4449
D 2018-06-07 16:45:43.21 00:00:00.20 HR 0000_0000000180843403 A2    2  4438
D 2018-06-07 16:59:24.93 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2018-06-07 17:00:37.13 00:00:00.20 HR 0000_0000000180843403 A2    2  4437
D 2018-06-07 17:14:21.09 00:00:00.00 HR 0000_0000000180598569 A1    1  4449
D 2018-06-07 17:15:31.08 00:00:00.20 HR 0000_0000000180843403 A2    2  4437
D 2018-06-07 17:29:17.22 00:00:00.00 HR 0000_0000000180598569 A1    1  4449
D 2018-06-07 17:30:24.98 00:00:00.00 HR 0000_0000000180843403 A2    1  4437
D 2018-06-07 17:44:13.37 00:00:00.00 HR 0000_0000000180598569 A1    1  4449
D 2018-06-07 17:45:18.72 00:00:00.21 HR 0000_0000000180843403 A2    2  4437
D 2018-06-07 17:59:09.54 00:00:00.00 HR 0000_0000000180598569 A1    1  4449
D 2018-06-07 18:00:12.68 00:00:00.00 HR 0000_0000000180843403 A2    1  4437
D 2018-06-07 18:14:05.51 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 18:15:06.43 00:00:00.00 HR 0000_0000000180843403 A2    1  4437
D 2018-06-07 18:29:01.47 00:00:00.20 HR 0000_0000000180598569 A1    2  4448
D 2018-06-07 18:30:00.37 00:00:00.00 HR 0000_0000000180843403 A2    1  4438
D 2018-06-07 18:43:57.61 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 18:44:54.11 00:00:00.00 HR 0000_0000000180843403 A2    1  4437
D 2018-06-07 18:58:53.93 00:00:00.00 HR 0000_0000000180598569 A1    1  4450
D 2018-06-07 18:59:48.02 00:00:00.00 HR 0000_0000000180843403 A2    1  4438
D 2018-06-07 19:13:49.90 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 19:14:41.77 00:00:00.20 HR 0000_0000000180843403 A2    2  4437
D 2018-06-07 19:28:45.88 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 19:29:35.72 00:00:00.00 HR 0000_0000000180843403 A2    1  4437
D 2018-06-07 19:43:42.02 00:00:00.00 HR 0000_0000000180598569 A1    1  4449
D 2018-06-07 19:44:29.85 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 19:58:37.95 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 19:59:23.96 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 20:13:33.93 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 20:14:17.94 00:00:00.00 HR 0000_0000000180843403 A2    1  4438
D 2018-06-07 20:28:29.90 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 20:29:11.89 00:00:00.00 HR 0000_0000000180843403 A2    1  4438
D 2018-06-07 20:43:25.84 00:00:00.21 HR 0000_0000000180598569 A1    2  4448
D 2018-06-07 20:44:06.02 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 20:58:22.01 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 20:59:00.17 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 21:13:17.93 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 21:13:54.29 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 21:28:13.91 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 21:28:48.45 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 21:43:10.04 00:00:00.00 HR 0000_0000000180598569 A1    1  4449
D 2018-06-07 21:43:42.58 00:00:00.20 HR 0000_0000000180843403 A2    2  4439
D 2018-06-07 21:58:06.04 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 21:58:36.95 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 22:13:02.03 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 22:13:31.13 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 22:27:58.02 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 22:28:25.32 00:00:00.20 HR 0000_0000000180843403 A2    2  4439
D 2018-06-07 22:42:53.81 00:00:00.20 HR 0000_0000000180598569 A1    2  4447
D 2018-06-07 22:43:19.69 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 22:57:49.81 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-07 22:58:13.89 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 23:12:45.59 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-07 23:13:08.06 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 23:27:41.38 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-07 23:28:02.22 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 23:42:37.18 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-07 23:42:56.41 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-07 23:57:33.16 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-07 23:57:50.58 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-08 00:12:28.92 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-08 00:12:44.73 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-08 00:27:24.69 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-08 00:27:38.87 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-08 00:42:20.63 00:00:00.00 HR 0000_0000000180598569 A1    1  4448
D 2018-06-08 00:42:33.22 00:00:00.00 HR 0000_0000000180843403 A2    1  4440
D 2018-06-08 00:57:16.37 00:00:00.20 HR 0000_0000000180598569 A1    2  4447
D 2018-06-08 00:57:27.34 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-08 01:12:12.30 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-08 01:12:21.46 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-08 01:27:08.06 00:00:00.20 HR 0000_0000000180598569 A1    2  4447
D 2018-06-08 01:27:15.62 00:00:00.20 HR 0000_0000000180843403 A2    2  4439
D 2018-06-08 01:42:04.05 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-08 01:42:09.79 00:00:00.00 HR 0000_0000000180843403 A2    1  4438
D 2018-06-08 01:56:59.87 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-08 01:57:04.01 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-08 02:11:55.68 00:00:00.00 HR 0000_0000000180598569 A1    1  4447
D 2018-06-08 02:11:58.20 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-08 02:26:51.54 00:00:00.20 HR 0000_0000000180598569 A1    2  4447
D 2018-06-08 02:26:51.45 00:00:00.00 HR 0000_0000000180843403 A2    1  4439
D 2018-06-08 02:41:46.55 00:00:00.00 HR 0000_0000000180843403 A2    1  4438
D 2018-06-08 02:41:47.45 00:00:00.20 HR 0000_0000000180598569 A1    2  4446
D 2018-06-08 02:56:40.62 00:00:00.00 HR 0000_0000000180843403 A2    1  4438
