"file","date","time","datetime","antenna","tag","tag_short"
"4_16_19 Up.TXT",2019-04-15,"05:55:57.87",2019-04-15 05:55:57.86,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"05:57:41.88",2019-04-15 05:57:41.88,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"06:05:09.09",2019-04-15 06:05:09.09,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"06:09:27.19",2019-04-15 06:09:27.19,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"06:12:37.83",2019-04-15 06:12:37.82,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"06:20:03.52",2019-04-15 06:20:03.51,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"06:24:20.80",2019-04-15 06:24:20.79,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"06:27:33.84",2019-04-15 06:27:33.84,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"06:34:57.95",2019-04-15 06:34:57.95,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"06:39:14.42",2019-04-15 06:39:14.42,"A2","0000_0000000000002321","000002321"
"4_16_19 Up.TXT",2019-04-15,"06:40:52.04",2019-04-15 06:40:52.03,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"06:42:29.64",2019-04-15 06:42:29.63,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"06:49:52.45",2019-04-15 06:49:52.45,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"06:54:07.54",2019-04-15 06:54:07.53,"A2","0000_0000000000002321","000002321"
"4_16_19 Up.TXT",2019-04-15,"06:55:50.20",2019-04-15 06:55:50.20,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"06:57:25.59",2019-04-15 06:57:25.59,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"07:04:47.02",2019-04-15 07:04:47.01,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"07:09:00.90",2019-04-15 07:09:00.90,"A2","0000_0000000000002321","000002321"
"4_16_19 Up.TXT",2019-04-15,"07:10:48.24",2019-04-15 07:10:48.24,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"07:12:21.62",2019-04-15 07:12:21.61,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"07:19:41.47",2019-04-15 07:19:41.47,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"07:23:54.36",2019-04-15 07:23:54.36,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"07:27:17.65",2019-04-15 07:27:17.65,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"07:34:36.03",2019-04-15 07:34:36.02,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"07:38:47.91",2019-04-15 07:38:47.90,"A2","0000_0000000000002321","000002321"
"4_16_19 Up.TXT",2019-04-15,"07:40:44.27",2019-04-15 07:40:44.26,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"07:42:13.43",2019-04-15 07:42:13.42,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"07:49:30.40",2019-04-15 07:49:30.40,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"07:53:41.47",2019-04-15 07:53:41.47,"A2","0000_0000000000002321","000002321"
"4_16_19 Up.TXT",2019-04-15,"07:55:42.46",2019-04-15 07:55:42.46,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"07:57:09.62",2019-04-15 07:57:09.61,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"08:04:24.90",2019-04-15 08:04:24.90,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"08:08:35.20",2019-04-15 08:08:35.20,"A2","0000_0000000000002321","000002321"
"4_16_19 Up.TXT",2019-04-15,"08:10:40.40",2019-04-15 08:10:40.40,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"08:12:06.15",2019-04-15 08:12:06.15,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"08:19:19.40",2019-04-15 08:19:19.40,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"08:23:29.30",2019-04-15 08:23:29.29,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"08:27:02.64",2019-04-15 08:27:02.63,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"08:34:13.69",2019-04-15 08:34:13.69,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"08:38:23.57",2019-04-15 08:38:23.57,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"08:41:59.35",2019-04-15 08:41:59.34,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"08:49:08.17",2019-04-15 08:49:08.17,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"08:53:17.86",2019-04-15 08:53:17.86,"A2","0000_0000000000002321","000002321"
"4_16_19 Up.TXT",2019-04-15,"08:55:34.89",2019-04-15 08:55:34.88,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"08:56:56.05",2019-04-15 08:56:56.04,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"09:04:02.46",2019-04-15 09:04:02.46,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"09:08:12.58",2019-04-15 09:08:12.57,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"09:11:52.39",2019-04-15 09:11:52.38,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"09:18:57.00",2019-04-15 09:18:57.00,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"09:23:07.34",2019-04-15 09:23:07.34,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"09:26:48.75",2019-04-15 09:26:48.75,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"09:33:51.55",2019-04-15 09:33:51.54,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"09:38:02.50",2019-04-15 09:38:02.50,"A2","0000_0000000000002321","000002321"
"4_16_19 Up.TXT",2019-04-15,"09:40:30.01",2019-04-15 09:40:30.00,"A3","0000_0000000000004896","000004896"
"4_16_19 Down.TXT",2019-04-15,"09:41:44.92",2019-04-15 09:41:44.92,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"09:48:45.92",2019-04-15 09:48:45.92,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"09:52:57.09",2019-04-15 09:52:57.09,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"09:56:41.32",2019-04-15 09:56:41.32,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"10:03:40.45",2019-04-15 10:03:40.45,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"10:07:51.00",2019-04-15 10:07:51.00,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"10:11:37.25",2019-04-15 10:11:37.25,"A1","0000_0000000180598569","180598569"
"4_16_19 Up.TXT",2019-04-15,"10:18:34.99",2019-04-15 10:18:34.99,"A4","0000_0000000180843403","180843403"
"4_16_19 Down.TXT",2019-04-15,"10:22:44.52",2019-04-15 10:22:44.51,"A2","0000_0000000000002321","000002321"
"4_16_19 Down.TXT",2019-04-15,"10:26:33.40",2019-04-15 10:26:33.40,"A1","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"13:50:18.87",2019-04-16 13:50:18.86,"A2","900_228000093612","000093612"
"4_18_19 Down.TXT",2019-04-16,"13:50:21.12",2019-04-16 13:50:21.11,"A2","900_226000791727","000791727"
"4_18_19 Down.TXT",2019-04-16,"13:50:23.77",2019-04-16 13:50:23.76,"A2","900_226000791727","000791727"
"4_18_19 Down.TXT",2019-04-16,"13:50:39.93",2019-04-16 13:50:39.92,"A1","900_226000791733","000791733"
"4_18_19 Down.TXT",2019-04-16,"13:50:40.34",2019-04-16 13:50:40.34,"A1","900_226000791733","000791733"
"4_18_19 Down.TXT",2019-04-16,"13:50:40.37",2019-04-16 13:50:40.36,"A1","900_226000791733","000791733"
"4_18_19 Down.TXT",2019-04-16,"13:50:42.78",2019-04-16 13:50:42.77,"A1","900_226000791733","000791733"
"4_18_19 Down.TXT",2019-04-16,"13:50:44.63",2019-04-16 13:50:44.63,"A1","900_226000791733","000791733"
"4_18_19 Down.TXT",2019-04-16,"13:52:48.38",2019-04-16 13:52:48.38,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"13:52:48.56",2019-04-16 13:52:48.55,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"13:52:49.39",2019-04-16 13:52:49.38,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"13:52:51.41",2019-04-16 13:52:51.40,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"13:52:52.44",2019-04-16 13:52:52.44,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:01:04.11",2019-04-16 14:01:04.11,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:01:04.70",2019-04-16 14:01:04.70,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:01:06.13",2019-04-16 14:01:06.13,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:01:06.72",2019-04-16 14:01:06.72,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:01:06.74",2019-04-16 14:01:06.74,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:10:23.04",2019-04-16 14:10:23.03,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:10:23.43",2019-04-16 14:10:23.42,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:10:24.45",2019-04-16 14:10:24.45,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:10:26.09",2019-04-16 14:10:26.09,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:10:26.68",2019-04-16 14:10:26.67,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:00.03",2019-04-16 14:11:00.02,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:00.44",2019-04-16 14:11:00.44,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:00.84",2019-04-16 14:11:00.84,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:07.15",2019-04-16 14:11:07.15,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:45.79",2019-04-16 14:11:45.78,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:46.40",2019-04-16 14:11:46.40,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:48.05",2019-04-16 14:11:48.04,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:48.23",2019-04-16 14:11:48.23,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:48.64",2019-04-16 14:11:48.63,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:50.87",2019-04-16 14:11:50.86,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:51.29",2019-04-16 14:11:51.28,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:54.34",2019-04-16 14:11:54.34,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:56.57",2019-04-16 14:11:56.57,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:56.97",2019-04-16 14:11:56.97,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:57.79",2019-04-16 14:11:57.78,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:11:59.62",2019-04-16 14:11:59.61,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:12:00.84",2019-04-16 14:12:00.84,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:12:05.73",2019-04-16 14:12:05.73,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:12:38.28",2019-04-16 14:12:38.27,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:12:38.46",2019-04-16 14:12:38.46,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:12:38.86",2019-04-16 14:12:38.86,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:12:43.94",2019-04-16 14:12:43.94,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:16:03.14",2019-04-16 14:16:03.13,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:19:18.12",2019-04-16 14:19:18.11,"A1","900_226000791733","000791733"
"4_18_19 Down.TXT",2019-04-16,"14:19:22.96",2019-04-16 14:19:22.96,"A1","900_226000791733","000791733"
"4_18_19 Down.TXT",2019-04-16,"14:19:28.70",2019-04-16 14:19:28.70,"A2","900_228000093612","000093612"
"4_18_19 Down.TXT",2019-04-16,"14:19:35.35",2019-04-16 14:19:35.34,"A2","900_226000791727","000791727"
"4_18_19 Down.TXT",2019-04-16,"14:27:41.01",2019-04-16 14:27:41.00,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:30:59.40",2019-04-16 14:30:59.40,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:42:38.33",2019-04-16 14:42:38.32,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"14:45:55.73",2019-04-16 14:45:55.73,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"14:57:35.85",2019-04-16 14:57:35.84,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"15:00:51.84",2019-04-16 15:00:51.84,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"15:12:32.97",2019-04-16 15:12:32.97,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"15:15:47.75",2019-04-16 15:15:47.75,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"15:27:30.09",2019-04-16 15:27:30.09,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"15:30:43.88",2019-04-16 15:30:43.88,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"15:42:27.09",2019-04-16 15:42:27.09,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"15:45:40.09",2019-04-16 15:45:40.09,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"15:57:23.71",2019-04-16 15:57:23.71,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"16:00:36.31",2019-04-16 16:00:36.30,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"16:12:20.10",2019-04-16 16:12:20.09,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"16:15:32.49",2019-04-16 16:15:32.49,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"16:27:16.71",2019-04-16 16:27:16.71,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"16:30:28.70",2019-04-16 16:30:28.70,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"16:42:12.24",2019-04-16 16:42:12.24,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"16:45:24.81",2019-04-16 16:45:24.80,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"16:57:07.32",2019-04-16 16:57:07.32,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"17:00:20.90",2019-04-16 17:00:20.90,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"17:12:02.58",2019-04-16 17:12:02.57,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"17:15:16.94",2019-04-16 17:15:16.94,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"17:26:57.21",2019-04-16 17:26:57.21,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"17:30:13.02",2019-04-16 17:30:13.01,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"17:41:51.98",2019-04-16 17:41:51.98,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"17:45:09.40",2019-04-16 17:45:09.40,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"17:56:46.35",2019-04-16 17:56:46.34,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"18:00:05.57",2019-04-16 18:00:05.57,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"18:11:40.51",2019-04-16 18:11:40.50,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"18:15:01.56",2019-04-16 18:15:01.55,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"18:26:34.51",2019-04-16 18:26:34.50,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"18:29:57.78",2019-04-16 18:29:57.77,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"18:41:28.35",2019-04-16 18:41:28.34,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"18:44:53.83",2019-04-16 18:44:53.82,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"18:56:22.15",2019-04-16 18:56:22.15,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"18:59:50.04",2019-04-16 18:59:50.03,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"19:11:15.92",2019-04-16 19:11:15.92,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"19:14:46.21",2019-04-16 19:14:46.21,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"19:26:09.50",2019-04-16 19:26:09.50,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"19:29:42.27",2019-04-16 19:29:42.26,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"19:41:02.65",2019-04-16 19:41:02.65,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"19:44:38.29",2019-04-16 19:44:38.28,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"19:55:55.74",2019-04-16 19:55:55.74,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"19:59:34.38",2019-04-16 19:59:34.38,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"20:10:48.98",2019-04-16 20:10:48.98,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"20:14:30.62",2019-04-16 20:14:30.61,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"20:25:42.22",2019-04-16 20:25:42.22,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"20:29:26.68",2019-04-16 20:29:26.67,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"20:40:35.32",2019-04-16 20:40:35.32,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"20:44:22.82",2019-04-16 20:44:22.82,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"20:55:28.28",2019-04-16 20:55:28.27,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"20:59:18.82",2019-04-16 20:59:18.82,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"21:10:21.48",2019-04-16 21:10:21.48,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"21:14:14.85",2019-04-16 21:14:14.84,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"21:25:14.70",2019-04-16 21:25:14.70,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"21:29:10.86",2019-04-16 21:29:10.86,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"21:40:07.80",2019-04-16 21:40:07.79,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"21:44:06.79",2019-04-16 21:44:06.78,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"21:55:00.85",2019-04-16 21:55:00.84,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"21:59:02.95",2019-04-16 21:59:02.95,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"22:09:53.78",2019-04-16 22:09:53.77,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"22:13:59.02",2019-04-16 22:13:59.01,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"22:24:46.84",2019-04-16 22:24:46.84,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"22:28:55.03",2019-04-16 22:28:55.02,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"22:39:39.69",2019-04-16 22:39:39.69,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"22:43:50.89",2019-04-16 22:43:50.88,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"22:54:32.86",2019-04-16 22:54:32.86,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"22:58:46.90",2019-04-16 22:58:46.90,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"23:09:25.80",2019-04-16 23:09:25.79,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"23:13:42.94",2019-04-16 23:13:42.94,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"23:24:18.58",2019-04-16 23:24:18.57,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"23:28:39.12",2019-04-16 23:28:39.11,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"23:39:11.47",2019-04-16 23:39:11.47,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"23:43:35.17",2019-04-16 23:43:35.17,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-16,"23:54:04.35",2019-04-16 23:54:04.34,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-16,"23:58:31.29",2019-04-16 23:58:31.28,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"00:08:57.29",2019-04-17 00:08:57.28,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"00:13:27.26",2019-04-17 00:13:27.25,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"00:23:50.23",2019-04-17 00:23:50.23,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"00:28:23.43",2019-04-17 00:28:23.42,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"00:38:43.15",2019-04-17 00:38:43.15,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"00:43:19.35",2019-04-17 00:43:19.34,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"00:53:36.02",2019-04-17 00:53:36.01,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"00:58:15.22",2019-04-17 00:58:15.22,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"01:08:28.83",2019-04-17 01:08:28.82,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"01:13:10.84",2019-04-17 01:13:10.84,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"01:23:21.63",2019-04-17 01:23:21.63,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"01:28:06.14",2019-04-17 01:28:06.13,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"01:38:14.46",2019-04-17 01:38:14.46,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"01:43:01.51",2019-04-17 01:43:01.50,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"01:53:07.26",2019-04-17 01:53:07.25,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"01:57:56.80",2019-04-17 01:57:56.79,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"02:07:59.88",2019-04-17 02:07:59.88,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"02:12:52.02",2019-04-17 02:12:52.01,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"02:22:52.67",2019-04-17 02:22:52.67,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"02:27:47.60",2019-04-17 02:27:47.59,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"02:37:45.35",2019-04-17 02:37:45.34,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"02:42:43.55",2019-04-17 02:42:43.54,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"02:52:37.89",2019-04-17 02:52:37.88,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"02:57:39.56",2019-04-17 02:57:39.55,"A2","0000_0000000180598569","180598569"
"4_18_19 Down.TXT",2019-04-17,"03:07:30.64",2019-04-17 03:07:30.63,"A1","0000_0000000000002321","000002321"
"4_18_19 Down.TXT",2019-04-17,"03:12:35.44",2019-04-17 03:12:35.44,"A2","0000_0000000180598569","180598569"
