up
Upload #21
Reader: Noname  Site: AA
--------- upload 21 start ---------
E 2016-04-25 13:34:35.55 upload 20 complete
E 2016-04-25 13:39:59.34 supply power ok 11.8V
E 2016-04-25 13:39:59.34 database file opened
E 2016-04-25 13:39:59.34 starting reader after power up
D 2016-04-25 13:40:17.13 00:00:00.81 HA      900_226000080333 A1    5    69
D 2016-04-25 13:40:19.96 00:00:00.60 HA      900_226000080333 A1    4     9
D 2016-04-25 13:40:21.77 00:00:00.00 HA      900_226000080333 A1    1     5
D 2016-04-25 13:41:01.53 00:00:00.40 HA      900_226000791719 A3    3   289
D 2016-04-25 13:41:03.54 00:00:00.61 HA      900_226000791719 A3    4     7
D 2016-04-25 13:41:06.37 00:00:00.40 HA      900_226000791719 A3    3    10
D 2016-04-25 13:41:06.18 00:00:02.01 HA      900_226000791719 A3    6     1
D 2016-04-25 13:49:20.28 00:00:00.00 HR 0000_0000000180573731 A3    1  2443
D 2016-04-25 13:53:49.19 00:00:00.00 HR 0000_0000000180843403 A1    1  4009
D 2016-04-25 14:04:20.34 00:00:00.00 HR 0000_0000000180573731 A3    1  4469
D 2016-04-25 14:08:44.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-04-25 14:19:20.05 00:00:00.00 HR 0000_0000000180573731 A3    1  4467
D 2016-04-25 14:23:38.70 00:00:00.20 HR 0000_0000000180843403 A1    2  4442
D 2016-04-25 14:34:19.58 00:00:00.00 HR 0000_0000000180573731 A3    1  4466
D 2016-04-25 14:38:33.60 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-04-25 14:49:19.09 00:00:00.00 HR 0000_0000000180573731 A3    1  4466
D 2016-04-25 14:53:28.46 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-04-25 15:04:18.56 00:00:00.00 HR 0000_0000000180573731 A3    1  4466
D 2016-04-25 15:08:23.32 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-04-25 15:19:17.83 00:00:00.00 HR 0000_0000000180573731 A3    1  4465
D 2016-04-25 15:23:18.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-04-25 15:34:17.12 00:00:00.00 HR 0000_0000000180573731 A3    1  4465
D 2016-04-25 15:38:12.84 00:00:00.20 HR 0000_0000000180843403 A1    2  4442
D 2016-04-25 15:49:16.25 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-04-25 15:53:07.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-04-25 16:04:15.33 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-04-25 16:08:02.77 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
E 2016-04-25 16:16:00.01 11.8V 0.20A 0.89A 0.00A 0.84A 0.00A  0N  0N  0N  
D 2016-04-25 16:19:14.42 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-04-25 16:22:57.64 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-04-25 16:34:13.32 00:00:00.00 HR 0000_0000000180573731 A3    1  4463
D 2016-04-25 16:37:52.52 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-04-25 16:49:11.80 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-04-25 16:52:47.76 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 17:04:10.49 00:00:00.00 HR 0000_0000000180573731 A3    1  4462
D 2016-04-25 17:07:43.02 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-04-25 17:19:08.74 00:00:00.00 HR 0000_0000000180573731 A3    1  4460
D 2016-04-25 17:22:38.08 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 17:34:07.01 00:00:00.00 HR 0000_0000000180573731 A3    1  4460
D 2016-04-25 17:37:33.33 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-04-25 17:49:05.12 00:00:00.21 HR 0000_0000000180573731 A3    2  4459
D 2016-04-25 17:52:28.40 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 18:04:03.42 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-04-25 18:07:23.67 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-04-25 18:19:01.27 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-04-25 18:22:18.89 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-04-25 18:33:59.14 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-04-25 18:37:13.96 00:00:00.21 HR 0000_0000000180843403 A1    2  4444
D 2016-04-25 18:48:56.63 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-04-25 18:52:09.45 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
E 2016-04-25 18:53:00.01 11.7V 0.20A 0.89A 0.00A 0.83A 0.00A  0N  0N  2N  
D 2016-04-25 19:03:54.12 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-04-25 19:07:04.50 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 19:18:51.76 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-04-25 19:21:59.73 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-04-25 19:33:48.87 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-25 19:36:54.83 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 19:48:45.95 00:00:00.21 HR 0000_0000000180573731 A3    2  4454
D 2016-04-25 19:51:49.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 20:03:43.27 00:00:00.20 HR 0000_0000000180573731 A3    2  4454
D 2016-04-25 20:06:45.22 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-04-25 20:18:40.61 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-25 20:21:40.34 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 20:33:37.70 00:00:00.20 HR 0000_0000000180573731 A3    2  4454
D 2016-04-25 20:36:35.41 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 20:48:34.81 00:00:00.21 HR 0000_0000000180573731 A3    2  4453
D 2016-04-25 20:51:30.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 21:03:31.98 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-04-25 21:06:25.66 00:00:00.20 HR 0000_0000000180843403 A1    2  4444
D 2016-04-25 21:18:29.08 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-25 21:21:20.94 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
E 2016-04-25 21:30:00.01 11.7V 0.20A 0.90A 0.00A 0.82A 0.00A  1N  0N  1N  
D 2016-04-25 21:33:26.20 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-25 21:36:16.06 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 21:48:23.15 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-04-25 21:51:11.00 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-04-25 22:03:20.08 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-04-25 22:06:05.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-04-25 22:18:16.96 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-04-25 22:21:00.97 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 22:33:14.06 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-25 22:35:55.86 00:00:00.21 HR 0000_0000000180843403 A1    2  4443
D 2016-04-25 22:48:10.95 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-04-25 22:50:50.93 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-04-25 23:03:07.77 00:00:00.20 HR 0000_0000000180573731 A3    2  4453
D 2016-04-25 23:05:45.93 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 23:18:04.78 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-04-25 23:20:40.93 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-25 23:33:01.62 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-04-25 23:35:36.17 00:00:00.00 HR 0000_0000000180843403 A1    1  4445
D 2016-04-25 23:47:58.27 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
D 2016-04-25 23:50:31.20 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-26 00:02:55.11 00:00:00.00 HR 0000_0000000180573731 A3    1  4453
D 2016-04-26 00:05:26.24 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
E 2016-04-26 00:07:00.01 11.6V 0.20A 0.90A 0.00A 0.81A 0.00A  2N  0N  3N  
D 2016-04-26 00:17:51.79 00:00:00.21 HR 0000_0000000180573731 A3    2  4452
D 2016-04-26 00:20:21.32 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-26 00:32:48.70 00:00:00.00 HR 0000_0000000180573731 A3    1  4452
D 2016-04-26 00:35:16.37 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-04-26 00:47:45.49 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-26 00:50:11.50 00:00:00.00 HR 0000_0000000180843403 A1    1  4446
D 2016-04-26 01:02:42.09 00:00:00.21 HR 0000_0000000180573731 A3    2  4454
D 2016-04-26 01:17:38.94 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-26 01:20:01.54 00:00:00.00 HR 0000_0000000180843403 A1    1  8893
D 2016-04-26 01:32:35.62 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-26 01:34:56.82 00:00:00.00 HR 0000_0000000180843403 A1    1  4447
D 2016-04-26 01:47:32.31 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-26 01:49:51.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4446
D 2016-04-26 02:02:29.20 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-04-26 02:04:47.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4447
D 2016-04-26 02:17:25.85 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-26 02:19:42.24 00:00:00.20 HR 0000_0000000180843403 A1    2  4446
D 2016-04-26 02:32:22.77 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-04-26 02:34:37.54 00:00:00.00 HR 0000_0000000180843403 A1    1  4446
E 2016-04-26 02:44:00.01 11.6V 0.20A 0.90A 0.00A 0.81A 0.00A  1N  0N  3N  
D 2016-04-26 02:47:19.48 00:00:00.20 HR 0000_0000000180573731 A3    2  4454
D 2016-04-26 02:49:32.83 00:00:00.00 HR 0000_0000000180843403 A1    1  4447
D 2016-04-26 03:02:16.39 00:00:00.00 HR 0000_0000000180573731 A3    1  4454
D 2016-04-26 03:04:28.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4447
D 2016-04-26 03:17:13.29 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-04-26 03:32:10.21 00:00:00.00 HR 0000_0000000180573731 A3    1  4455
D 2016-04-26 03:34:18.52 00:00:00.00 HR 0000_0000000180843403 A1    1  8894
