up
Upload #34
Reader: Noname  Site: AA
--------- upload 34 start ---------
E 2016-05-27 10:15:44.99 upload 33 complete
E 2016-05-27 10:17:51.55 supply power ok 11.7V
E 2016-05-27 10:17:51.55 database file opened
E 2016-05-27 10:17:51.55 starting reader after power up
D 2016-05-27 11:47:30.68 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-27 11:57:16.87 00:00:00.00 HR 0000_0000000180573731 A3    1  4480
D 2016-05-27 12:02:25.00 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-27 12:12:19.01 00:00:00.00 HR 0000_0000000180573731 A3    1  4480
D 2016-05-27 12:17:19.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-27 12:27:20.93 00:00:00.00 HR 0000_0000000180573731 A3    1  4479
D 2016-05-27 12:32:13.59 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-27 12:42:22.89 00:00:00.00 HR 0000_0000000180573731 A3    1  4479
D 2016-05-27 12:47:07.87 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
E 2016-05-27 12:53:00.01 11.8V 0.20A 0.70A 0.00A 0.84A 0.00A  0N  0N  1N  
D 2016-05-27 12:57:24.63 00:00:00.00 HR 0000_0000000180573731 A3    1  4478
D 2016-05-27 13:02:01.95 00:00:00.00 HR 0000_0000000180843403 A1    1  4440
D 2016-05-27 13:12:26.19 00:00:00.00 HR 0000_0000000180573731 A3    1  4477
D 2016-05-27 13:16:56.27 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-27 13:27:27.52 00:00:00.20 HR 0000_0000000180573731 A3    2  4476
D 2016-05-27 13:31:50.35 00:00:00.20 HR 0000_0000000180843403 A1    2  4440
D 2016-05-27 13:42:29.01 00:00:00.00 HR 0000_0000000180573731 A3    1  4476
D 2016-05-27 13:46:44.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-27 13:57:30.16 00:00:00.00 HR 0000_0000000180573731 A3    1  4475
D 2016-05-27 14:01:39.30 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 14:12:31.29 00:00:00.00 HR 0000_0000000180573731 A3    1  4475
D 2016-05-27 14:16:33.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 14:27:32.43 00:00:00.00 HR 0000_0000000180573731 A3    1  4475
D 2016-05-27 14:31:28.08 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-27 14:42:33.32 00:00:00.00 HR 0000_0000000180573731 A3    1  4474
D 2016-05-27 14:46:22.54 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 14:57:34.08 00:00:00.00 HR 0000_0000000180573731 A3    1  4473
D 2016-05-27 15:01:17.06 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 15:12:34.62 00:00:00.00 HR 0000_0000000180573731 A3    1  4472
D 2016-05-27 15:16:11.53 00:00:00.20 HR 0000_0000000180843403 A1    2  4442
D 2016-05-27 15:27:35.09 00:00:00.20 HR 0000_0000000180573731 A3    2  4472
E 2016-05-27 15:30:00.01 11.7V 0.20A 0.68A 0.00A 0.83A 0.00A  0N  0N  1N  
D 2016-05-27 15:31:06.18 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 15:42:35.82 00:00:00.00 HR 0000_0000000180573731 A3    1  4472
D 2016-05-27 15:46:00.67 00:00:00.20 HR 0000_0000000180843403 A1    2  4442
D 2016-05-27 15:57:36.15 00:00:00.20 HR 0000_0000000180573731 A3    2  4471
D 2016-05-27 16:00:55.55 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 16:12:36.49 00:00:00.00 HR 0000_0000000180573731 A3    1  4470
D 2016-05-27 16:15:50.26 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 16:27:36.17 00:00:00.00 HR 0000_0000000180573731 A3    1  4468
D 2016-05-27 16:30:45.11 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-27 16:42:35.91 00:00:00.00 HR 0000_0000000180573731 A3    1  4468
D 2016-05-27 16:45:40.01 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-27 16:57:35.79 00:00:00.00 HR 0000_0000000180573731 A3    1  4469
D 2016-05-27 17:00:34.68 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 17:12:35.69 00:00:00.00 HR 0000_0000000180573731 A3    1  4469
D 2016-05-27 17:15:29.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-27 17:27:35.35 00:00:00.00 HR 0000_0000000180573731 A3    1  4468
D 2016-05-27 17:30:24.17 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 17:42:34.86 00:00:00.00 HR 0000_0000000180573731 A3    1  4467
D 2016-05-27 17:45:18.83 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 17:57:34.36 00:00:00.00 HR 0000_0000000180573731 A3    1  4467
D 2016-05-27 18:00:13.49 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
E 2016-05-27 18:07:00.01 11.7V 0.20A 0.68A 0.00A 0.83A 0.00A  0N  0N  1N  
D 2016-05-27 18:12:33.66 00:00:00.20 HR 0000_0000000180573731 A3    2  4466
D 2016-05-27 18:15:07.98 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 18:27:33.19 00:00:00.00 HR 0000_0000000180573731 A3    1  4466
D 2016-05-27 18:30:02.68 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 18:42:32.51 00:00:00.00 HR 0000_0000000180573731 A3    1  4466
D 2016-05-27 18:44:57.37 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 18:57:31.41 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-05-27 18:59:52.03 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 19:12:30.31 00:00:00.20 HR 0000_0000000180573731 A3    2  4464
D 2016-05-27 19:14:46.70 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 19:27:29.22 00:00:00.00 HR 0000_0000000180573731 A3    1  4463
D 2016-05-27 19:29:41.39 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 19:42:27.93 00:00:00.00 HR 0000_0000000180573731 A3    1  4463
D 2016-05-27 19:44:35.88 00:00:00.22 HR 0000_0000000180843403 A1    2  4442
D 2016-05-27 19:57:26.43 00:00:00.00 HR 0000_0000000180573731 A3    1  4462
D 2016-05-27 19:59:30.55 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 20:12:24.72 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-27 20:14:25.21 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 20:27:23.01 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-27 20:29:19.66 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 20:42:20.86 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
E 2016-05-27 20:44:00.01 11.6V 0.20A 0.67A 0.00A 0.82A 0.00A  1N  0N  1N  
D 2016-05-27 20:44:14.32 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 20:57:18.56 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-27 20:59:08.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 21:12:16.46 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-27 21:14:03.46 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 21:27:14.14 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-27 21:28:58.13 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 21:42:12.05 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-27 21:43:52.60 00:00:00.20 HR 0000_0000000180843403 A1    2  4442
D 2016-05-27 21:57:09.77 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-27 21:58:47.13 00:00:00.20 HR 0000_0000000180843403 A1    2  4441
D 2016-05-27 22:12:07.53 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-27 22:13:41.65 00:00:00.20 HR 0000_0000000180843403 A1    2  4441
D 2016-05-27 22:27:05.07 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-27 22:28:36.36 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-27 22:42:02.95 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-27 22:43:31.05 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 22:57:00.87 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-27 22:58:25.73 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 23:11:58.79 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-27 23:13:20.63 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
E 2016-05-27 23:21:00.01 11.6V 0.20A 0.64A 0.00A 0.82A 0.00A  0N  0N  0N  
D 2016-05-27 23:26:56.52 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-27 23:28:15.35 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-27 23:41:54.28 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-27 23:43:09.88 00:00:00.21 HR 0000_0000000180843403 A1    2  4442
D 2016-05-27 23:56:52.01 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-27 23:58:04.58 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 00:11:49.73 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 00:12:59.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 00:26:47.24 00:00:00.21 HR 0000_0000000180573731 A3    2  4457
D 2016-05-28 00:27:54.00 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 00:41:45.17 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 00:42:48.69 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 00:56:42.68 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 00:57:43.38 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 01:11:40.37 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 01:12:38.05 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 01:26:38.10 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 01:27:32.76 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 01:41:35.62 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 01:42:27.46 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 01:56:33.34 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 01:57:22.16 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
E 2016-05-28 01:58:00.01 11.6V 0.20A 0.66A 0.00A 0.81A 0.00A  0N  0N  0N  
D 2016-05-28 02:11:30.86 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 02:12:16.86 00:00:00.21 HR 0000_0000000180843403 A1    2  4443
D 2016-05-28 02:26:28.54 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 02:27:11.93 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 02:41:26.06 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 02:42:06.62 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 02:56:23.56 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 02:57:01.32 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 03:11:20.88 00:00:00.20 HR 0000_0000000180573731 A3    2  4456
D 2016-05-28 03:11:56.21 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 03:26:18.57 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 03:26:50.88 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 03:41:15.87 00:00:00.21 HR 0000_0000000180573731 A3    2  4456
D 2016-05-28 03:41:45.57 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 03:56:13.38 00:00:00.00 HR 0000_0000000180573731 A3    1  4456
D 2016-05-28 03:56:40.46 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 04:11:10.84 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 04:11:35.30 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 04:26:08.36 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 04:26:30.01 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
E 2016-05-28 04:35:00.01 11.5V 0.20A 0.67A 0.00A 0.81A 0.00A  0N  0N  0N  
D 2016-05-28 04:41:05.88 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 04:41:24.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 04:56:03.40 00:00:00.20 HR 0000_0000000180573731 A3    2  4457
D 2016-05-28 04:56:19.80 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 05:11:01.06 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 05:11:14.45 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-28 05:25:58.55 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 05:26:09.33 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 05:40:56.09 00:00:00.00 HR 0000_0000000180573731 A3    1  4457
D 2016-05-28 05:41:04.05 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-28 05:55:53.77 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 05:55:58.91 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 06:10:51.50 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 06:10:53.61 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 06:25:48.50 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 06:25:48.21 00:00:00.00 HR 0000_0000000180573731 A3    1  4458
D 2016-05-28 06:40:43.17 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 06:40:47.09 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-28 06:55:37.85 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 06:55:45.01 00:00:00.00 HR 0000_0000000180573731 A3    1  4459
D 2016-05-28 07:10:32.32 00:00:00.20 HR 0000_0000000180843403 A1    2  4442
D 2016-05-28 07:10:43.29 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
E 2016-05-28 07:12:00.01 11.5V 0.20A 0.68A 0.00A 0.81A 0.00A  1N  0N  2N  
D 2016-05-28 07:25:27.02 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 07:25:42.02 00:00:00.00 HR 0000_0000000180573731 A3    1  4463
D 2016-05-28 07:40:21.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 07:40:40.95 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-05-28 07:55:16.00 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 07:55:40.05 00:00:00.00 HR 0000_0000000180573731 A3    1  4465
D 2016-05-28 08:10:10.47 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 08:10:39.16 00:00:00.00 HR 0000_0000000180573731 A3    1  4465
D 2016-05-28 08:25:04.94 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 08:25:38.66 00:00:00.00 HR 0000_0000000180573731 A3    1  4467
D 2016-05-28 08:39:59.45 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 08:40:38.41 00:00:00.00 HR 0000_0000000180573731 A3    1  4468
D 2016-05-28 08:54:53.77 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-28 08:55:38.36 00:00:00.00 HR 0000_0000000180573731 A3    1  4469
D 2016-05-28 09:09:48.19 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 09:10:38.63 00:00:00.00 HR 0000_0000000180573731 A3    1  4471
D 2016-05-28 09:24:42.68 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 09:25:39.15 00:00:00.00 HR 0000_0000000180573731 A3    1  4472
D 2016-05-28 09:39:37.36 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 09:40:39.86 00:00:00.00 HR 0000_0000000180573731 A3    1  4473
E 2016-05-28 09:49:00.01 11.6V 0.19A 0.68A 0.00A 0.82A 0.00A  1N  0N  2N  
D 2016-05-28 09:54:31.88 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 09:55:40.63 00:00:00.00 HR 0000_0000000180573731 A3    1  4473
D 2016-05-28 10:09:26.53 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 10:10:41.71 00:00:00.00 HR 0000_0000000180573731 A3    1  4475
D 2016-05-28 10:24:20.99 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 10:25:43.03 00:00:00.00 HR 0000_0000000180573731 A3    1  4476
D 2016-05-28 10:39:15.60 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 10:40:44.68 00:00:00.00 HR 0000_0000000180573731 A3    1  4478
D 2016-05-28 10:54:10.08 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 10:55:46.41 00:00:00.00 HR 0000_0000000180573731 A3    1  4478
D 2016-05-28 11:09:04.55 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 11:10:48.14 00:00:00.00 HR 0000_0000000180573731 A3    1  4478
D 2016-05-28 11:23:59.00 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 11:25:50.23 00:00:00.00 HR 0000_0000000180573731 A3    1  4480
D 2016-05-28 11:38:53.52 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 11:40:52.20 00:00:00.20 HR 0000_0000000180573731 A3    2  4479
D 2016-05-28 11:53:47.79 00:00:00.00 HR 0000_0000000180843403 A1    1  4441
D 2016-05-28 11:55:54.32 00:00:00.00 HR 0000_0000000180573731 A3    1  4479
D 2016-05-28 12:08:42.25 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 12:10:56.42 00:00:00.00 HR 0000_0000000180573731 A3    1  4480
D 2016-05-28 12:23:36.90 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 12:25:58.13 00:00:00.20 HR 0000_0000000180573731 A3    2  4478
E 2016-05-28 12:26:00.01 11.6V 0.19A 0.68A 0.00A 0.83A 0.00A  2N  0N  2N  
D 2016-05-28 12:38:31.35 00:00:00.20 HR 0000_0000000180843403 A1    2  4442
D 2016-05-28 12:40:59.81 00:00:00.00 HR 0000_0000000180573731 A3    1  4477
D 2016-05-28 12:53:25.97 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 12:56:01.70 00:00:00.00 HR 0000_0000000180573731 A3    1  4479
D 2016-05-28 13:08:20.42 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 13:11:03.58 00:00:00.00 HR 0000_0000000180573731 A3    1  4479
D 2016-05-28 13:23:14.87 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 13:26:05.28 00:00:00.00 HR 0000_0000000180573731 A3    1  4478
D 2016-05-28 13:27:09.51 00:00:00.60 HR 0000_0000000181177665 A3    4   318
D 2016-05-28 13:38:09.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 13:41:06.98 00:00:00.00 HR 0000_0000000180573731 A3    1  4156
D 2016-05-28 13:53:04.17 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-28 13:56:08.47 00:00:00.00 HR 0000_0000000180573731 A3    1  4477
D 2016-05-28 14:07:58.81 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 14:11:09.73 00:00:00.00 HR 0000_0000000180573731 A3    1  4476
D 2016-05-28 14:22:53.27 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 14:26:10.87 00:00:00.00 HR 0000_0000000180573731 A3    1  4475
D 2016-05-28 14:37:47.70 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 14:41:11.74 00:00:00.00 HR 0000_0000000180573731 A3    1  4474
D 2016-05-28 14:52:42.15 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 14:56:12.44 00:00:00.00 HR 0000_0000000180573731 A3    1  4473
E 2016-05-28 15:03:00.01 11.6V 0.20A 0.65A 0.00A 0.83A 0.00A  1N  0N  2N  
D 2016-05-28 15:07:36.63 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 15:11:13.14 00:00:00.00 HR 0000_0000000180573731 A3    1  4473
D 2016-05-28 15:22:31.08 00:00:00.20 HR 0000_0000000180843403 A1    2  4442
D 2016-05-28 15:26:13.62 00:00:00.00 HR 0000_0000000180573731 A3    1  4472
D 2016-05-28 15:37:25.69 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 15:41:13.90 00:00:00.20 HR 0000_0000000180573731 A3    2  4471
D 2016-05-28 15:52:19.97 00:00:00.21 HR 0000_0000000180843403 A1    2  4441
D 2016-05-28 15:56:14.21 00:00:00.00 HR 0000_0000000180573731 A3    1  4470
D 2016-05-28 16:07:14.63 00:00:00.00 HR 0000_0000000180843403 A1    1  4442
D 2016-05-28 16:11:14.10 00:00:00.00 HR 0000_0000000180573731 A3    1  4469
D 2016-05-28 16:22:09.29 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 16:26:14.00 00:00:00.00 HR 0000_0000000180573731 A3    1  4469
D 2016-05-28 16:37:04.11 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 16:41:13.85 00:00:00.00 HR 0000_0000000180573731 A3    1  4469
D 2016-05-28 16:51:58.78 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 16:56:13.76 00:00:00.00 HR 0000_0000000180573731 A3    1  4469
D 2016-05-28 17:06:53.66 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 17:11:13.45 00:00:00.00 HR 0000_0000000180573731 A3    1  4468
D 2016-05-28 17:18:48.03 00:00:00.40 HR 0000_0000000181177665 A3    3  2257
D 2016-05-28 17:21:48.32 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 17:26:12.94 00:00:00.00 HR 0000_0000000180573731 A3    1  2207
D 2016-05-28 17:36:42.98 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
E 2016-05-28 17:40:00.01 11.5V 0.19A 0.66A 0.00A 0.82A 0.00A  0N  0N  1N  
D 2016-05-28 17:41:12.04 00:00:00.20 HR 0000_0000000180573731 A3    2  4465
D 2016-05-28 17:51:37.82 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 17:56:11.50 00:00:00.00 HR 0000_0000000180573731 A3    1  4466
D 2016-05-28 18:06:32.68 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 18:11:10.61 00:00:00.00 HR 0000_0000000180573731 A3    1  4465
D 2016-05-28 18:21:27.38 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-28 18:26:09.75 00:00:00.20 HR 0000_0000000180573731 A3    2  4465
D 2016-05-28 18:36:22.26 00:00:00.00 HR 0000_0000000180843403 A1    1  4443
D 2016-05-28 18:41:08.81 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-05-28 18:51:17.11 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 18:56:07.73 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-05-28 19:06:11.98 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 19:11:06.61 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-05-28 19:21:06.82 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 19:26:05.47 00:00:00.00 HR 0000_0000000180573731 A3    1  4464
D 2016-05-28 19:36:01.67 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 19:41:03.74 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-28 19:50:56.51 00:00:00.00 HR 0000_0000000180843403 A1    1  4444
D 2016-05-28 19:56:02.01 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
D 2016-05-28 20:05:51.19 00:00:00.20 HR 0000_0000000180843403 A1    2  4443
D 2016-05-28 20:11:00.32 00:00:00.00 HR 0000_0000000180573731 A3    1  4461
